,User ID,URL,Stars,Date,Review
10,11,gp:AOqpTOFdTRUAeCKh0E5c6SfDNNv1eHM-dQ_Hvvfaq5fsdp6v_xo_7YeUyyclZeRA13xJEXIQAnUQ13kY2jLsJWI,3,2020-11-19 16:38:46,"Good idea, flawed execution. A person who tests positive must input a PIN that they receive from a state contact tracer to report their illness. This works great as long as the contact tracing is performed properly. Personal experience: my wife tested positive, did not hear from a contract tracer, never received a PIN. At no point did the app indicate that I had been exposed, even though I share a home with someone who tested positive. This may be an isolated case, but I've lost confidence."
11,12,gp:AOqpTOFtgK2kTPTnXMxrnmxiHX4on1qFkFx4b2UZvx6IXubuN1lkbgFGnIUuNxHPt5hLlE2pgFZ3WNvL1xUBQ_E,2,2020-12-09 12:14:46,"Nice idea but it needs more work. I had this app for a couple of months now and have not got any type of alert for possible exposure. As an essential deliver driver, this app should had alerted me at least 5 times now. I have delivered to a home that was tested positive and never get an alert about it. This is a waste of space on my phone. Please be aware there are people out here that test positive and refuse to let others know."
12,13,gp:AOqpTOGnf6SdWStIR0eBhDwEpVI6yg3t5mp9ZrnPL_neKNmIKvsr7nH4-bFPp_6BpUkgADzYycGskFQbkKpF18o,3,2020-11-23 08:52:47,"My problem is that in the DC area folks from DC, Maryland, Virginia mix regularly and then we have people from all over the country coming in. But it seems I can only have one contact app enabled at a time, and as best I can tell that means I wouldn't get notified if my phone had been getting chirps from someone on a different app. Am I incorrect?"
13,14,gp:AOqpTOEOnlosdCj8kF_85mlhQH_FW_U3WzHUCj05orCpYEzNHYM3Y3How0lkZgYnWOBlr6WpBN5dU8IOFU9cDkI,2,2020-12-06 22:27:08,I want to like this because it seems like a great contact tracing tool but I had to enter a building with people who have tested positive for COVID and are in isolation for work. I received no notifications from this app. It drains my battery to have my Bluetooth on all day. I lost confidence in this app. Uninstalling.
14,15,gp:AOqpTOHuMhzpYs_-uolFgnXeR2dyp6vbHTqk_eJG5b-tZgRXf9zNkAFKA2Y-NHdQDnnPxLU_SEZ_k-MPJ15Xdzc,1,2020-12-26 04:20:46,Useless and sketchy. Hasn't given me a single alert since I installed it months ago and requires bluetooth on 24/7. A waste of battery. Uninstalled.
15,16,gp:AOqpTOG8ObI4Po69ex4mvZ-v2KTcHNG8FMkez1L0fTOShj9yVFYJAsMzUpTi-5kdmc53AA25BM_5I7gr5cM-ipo,5,2020-10-17 20:25:59,Does as stated. Does not send location or user info to google. Uses bluetooth to see if you came in range/contact with someone else that has the app and has been marked positive for covid. If you have within the 2 weeks you will get a notification. All info is stored on your phone.
16,17,gp:AOqpTOGJeC7pftKfgMOGjoZ0FnJuVAIRNC7Qtpl0qNTVJ23-TB_XCOEWwC1ykhLsOYtfOrRuSD40Autz7KYTL0s,5,2020-11-15 08:13:08,"Great to see an implementation of COVID tracking. This is following the de facto method for anonymous tracing provided by Google/Apple. Reviews upset at Bluetooth usage are not familiar with the implications/work for anonymous tracing, GPS or other means would be vastly more energy intensive. Turn on your Bluetooth."
17,18,gp:AOqpTOFqjkzsqsrwct_ps90LEFmYgN-d5Cw72P1cuOdT2Uor93ylA3xOW7sVbJOVY1q8NuFEldUE0JcYr5__lqk,1,2020-10-21 09:27:41,"Can't review this app when it doesn't run. After installing on my Pixel 4xl, I try to run it and it says ""Internal error, please try again"". Subsequent retries are futile as I get the same error repeatedly."
18,19,gp:AOqpTOFrs7CyNxsogJo-Gz4h4D_N75hAaXKaR6O5EyZrWObOxlW224qT179E9UPSYuaQJfM0QLOVyjbzT9u-C98,1,2020-10-23 07:18:08,"While I understand and appreciate what the app is trying to do, the app checking my location consistently at 1am, and 3am is crazy! It is not checking my location when I am actually out and about during the day. I will be deleting this as I find that for me, it is worthless. Based on reply..let me correct that to exposure checks at 2+am, 3+am, 4+am, 5+am, do no good for me as thats when I'm home asleep. Those are the check times that have been reported to me."
19,20,gp:AOqpTOGORtMKkqyR4tSyKPo0U1aipXKTM3ue6VF421GjB8y_W3HdGccsuQvR7qq1RBo_QAKj3_cd4PKyLqqLqeM,2,2020-11-04 00:59:53,Program tells me my last scan for potential exposure was oct 11th. I always have bluetooth and location services turned on as requested. I even turn on wifi almost daily to quickly update any programs on my phone. No apparent way to force a database exposure check.
20,21,gp:AOqpTOHSEL6HleQ1qLbwGoTw_JYVk7-mCBel_O7E3CFJDB2lgTnUkS8_4wb7mVLq9ZAXrCIplO7Qkuu0sQo02Vk,2,2020-10-15 15:31:32,"I was potentially exposed by my doc at a visit. The app is weak because reporting is optional. A good start. However in a few minutes my wife and I were able to be in the presence of: a vegetable lady, and 4 office co-workers in our local dem office. We duly called them all.i felt like typhoid mary. John."
21,22,gp:AOqpTOGrc3-_ExsmliF4b0oNlTgzYO21on9IudU_pSOVWhiogYGBEOu05RaguIS3ZeUYljl37aWMWHXJqIrXw7k,3,2020-10-08 06:33:54,"Location services must be on for android devices to enable blue tooth, which is a huge drawback for me. I rarely have that turned on, and am selective as to when I have my cell radio on. It would be nice if this could be resolved, I don't see why bluetooth has to considered to be part of location services. I don't see Google doing that though..."
22,23,gp:AOqpTOFEkE_MHgoscbHo6GpBgKcuUwxJpSg-qgk9wVxGkhshRXH2kEHnnfeiG229dILM07bBEgsPQljS6YDwIgU,3,2020-11-30 11:55:45,Only good for the residents within Virginia. or can this be utilized from someone else in another state? And what are the parameters required to utilize this feature; say for a state like Texas? They do not have a contact tracing app.
23,24,gp:AOqpTOEkD0Mi0V7kHEAz8HAnCCuSF07UFqP3x72sHsKh3c5kuBOF20TF7GegloiquQkcXITUdW2orGLG0omt-es,3,2020-10-27 06:52:37,"I really appreciate what this app is trying to do, but for some reason it keeps turning location services off on its own? I'll randomly get a notification that my C ovidwize notifications have been enabled only to discover it hasn't been scanning for the last couple of weeks."
24,25,gp:AOqpTOHip8Q6c1nCtRV5oriiBx2UyVQ_Jmzzo0lK9YEtM99L2J8YWc3zYs05B_B4HSn-Z3gHTxogoGNLdy0jj5w,4,2020-10-02 11:49:11,"I appreciate the efforts to curb the spread of Covid. However when I turned off my phone's location, I received a notification from Google's Exposure Notifications framework that I needed to enable location in order for the app to work. What??? Covidwise says that ""No personal data or location tracking occurs within this app."" I've since learned that while the app itself doesn't ask for location, Google's Exposure Notification framework (used by the app) obtains location data by using Bluetooth. This is very confusing. Please work out the kinks in messaging this. Otherwise it looks like the app is trying to do something sneaky (trying to gather and store my location data without telling me)."
25,26,gp:AOqpTOHgOuE4e7GzzwPkxIldajUpVDu5qjxODZHS3pAzKfTwZPaN1rQ2iRWYaMRKWcUW1QhZQt1PfEcyZU6Jy1Q,1,2020-10-21 02:44:46,"When I try to sign up for exposure notifications I keep receiving the following error message, ""Internal error, please try again."""
26,27,gp:AOqpTOF114TGQjAmSEhkAVAlm-TYD9mMhteB1Ql3junECN0KX6Gp4aFgqd4M8DLVRFY1DgdwpMRs8UcS8UODMJw,5,2020-10-06 16:26:00,"Update - I uninstalled and reinstalled and notifications are working correctly now. However, please make more helpful error messages though. Older review - I get an 'Internal Error, please try again' when I try to set Exposure Notifications (I have both bluetooth and Wifi enabled - using a Galaxy S10). Please fix or give a more helpful error message so I can troubleshoot what the root of the problem is - whether it's a 'user error', phone configuration or something else out of my control."
27,28,gp:AOqpTOFBGu5UYKIHTuXJuOofQ89TVJJ4vmy35nP4tIKkTgmPUIPcEjksTlGkKU42MsTIXl_K4hkyERVFbOggUUc,3,2020-09-20 07:44:56,"I like the idea but not sure if it's working on all Samsung devices correctly. I believe s9+ is shutting down due to ""Optimizing Battery Usage"". Need to shut this off or it won't run in background to work. Need more information to consumers most probably don't know."
28,29,gp:AOqpTOF6J59k35cNCehoGWf2jskFMCPAxaOErIu3mpPxeZfwpFxkfWhyUyRtAzBsC5Gw7o8kzaboZRrcFGeWRdU,3,2020-09-24 20:06:02,"I've been using this for over 1 hour and still did not find any Pokemon. as to the app, it seems to draw down the battery. unfortunate not enough potential users, and the ""where - when"" for contacts seems seriously lacking. still have it running because it's all that's offered."
29,30,gp:AOqpTOE_vZXYL2ErQlED_qatmp5BJH68uKat2sxH89FoKK0Jf1-93Mpi_8t-ymjP4Vr99D_aAhn271abSEev-9k,1,2020-09-30 01:59:39,"Doesn't run daily or even weekly checks. Have been in contact with the developers previously about this issue which so far can only be rectified by uninstalling then reinstalling. I am wondering if it stops checking forever even if you only briefly turn off bluetooth, instead of ensuring that connection.."
30,31,gp:AOqpTOG1Zdwis06ZjH5WGaZCcx7UqRsBkUqUzENIHz2rftRM1cxlw5JEIT7P1gNECyNgRI3wqEobn-v_kj05FQY,1,2020-11-15 13:08:25,I'm positive! Doesn't give me an option to find or change my code. Want to report but can't. Not user friendly!
31,32,gp:AOqpTOEXFcFeks47cbFFn4MiDHX1hBT0ocr01tpWyyFZ13aLx2lWKraIJECKqO-LM-OvsQBYUXYporBoV6ojBhs,2,2020-10-04 09:15:31,Drains my battery too much to have bluetooth on all the time and I forget to turn it on the few times I'm near people. I know they don't record location but if there were a way to prompt me to turn bluetooth on when I change location that would be beneficial
32,33,gp:AOqpTOFRm7S2ER2xVp8FAIOz-waMsfR25S_uSwnJ7e8GCXfKwmFh12Ftga7nAhq29UgLtyXPpVvDdLmFS_Wq_LE,1,2020-10-07 04:54:36,"This Covid19 is trumped up. Northern Virginia has pools and restaurants open along with Virginia Beach, but not Richmond. Why? Do your research and read between the lines! When the cell phones all went down, they put a tracker on your phone and now an app for the same thing?? Do you really think the American people are that naive? Every major election some virus comes up. Zeka, Swine Flu, Covid19... the list goes on and on."
33,34,gp:AOqpTOFbH0xTOAPMc9KLeTacUeNEJJ6JvLlDsum6p2TW2iuc7oRWnuXaUhzkkA-Z5KCIai5FGw9FMx-MxvboCgw,2,2020-09-27 06:29:08,Update: month and a half after i installed the app and there are only 1% users across VA. Time to uninstall it. Anything that helps to fight covid gets 5 star and to those believing in looney tunes and conspiracy theories think about what you carry in your pocket (cell phone) or have on a shelf at home (alexa). Either you give your phone permission or not do you really think professional IT person can't make a virus go around your blocked permissions?
34,35,gp:AOqpTOE7GoJhfjAOawq4JlGRTdngns4SeNYQE1tiK19XDCb29wd-6KYGdOD5oEcHryIpL_W0B6dCbJIzgI0WnT0,5,2020-11-15 04:43:36,Thank you for your hard work to develop this app. A bonus feature would be to have the vdh covid dashboard information available in the app as well.
35,36,gp:AOqpTOHs3E7N9qW-w7jicDGZKFxTX_j1uN-zhWu0PN2CfkPMRp1Lm5bI_-01sVCfnuw_zOqIypPIvf_OWLodCbA,1,2020-10-07 05:19:21,"The app doesn't work. I try to press ""enable notifications"" but it doesn't work. I have them enabled through my settings and I have my Bluetooth and location on. Not sure what else to do."
36,37,gp:AOqpTOG-ksJD1vt7QsOhBI4vY1PiVNMEt2mxDQv1_e4-Qrx2OzrlhXju5WMUPHJjUPs5LMNzlsNi19U0Q18652Q,4,2020-09-23 08:11:11,"For battery optimization issue, you can add this app in the ""whitelist"" so you won't run into the issue."
37,38,gp:AOqpTOGYd3QHGF5IkHHQruG2zceicIb26hfAMb75gTS-iALresgQImOclwjdKWsBORVkrQw41WbsDCAnUIOpwA4,1,2020-09-22 19:41:33,"No notifications ever. Yet, I've found out via the media or exposed and positive testers when they mention it. VA needs to put in some additional work on the app."
38,39,gp:AOqpTOGRQzjjQV-JpC5oCFLwZ_9gwBaK97EWQtUIt0cUBMTw5sZCIzFA0MoouMrwfyTwyqg_4HADyG1lVfFc6ks,5,2020-10-07 05:37:39,"frequent traveller (planes) so am curious if this app talks to other joint apple / google framework covid trackers or does it just communicate with the va one ? if its all, then great job. if only va, then might want to work on that."
39,40,gp:AOqpTOH9mT_1gTUkBhR8n52wBmvdo-i_wCC1ccxwHp5MxntQjkG-wsswIqgeZ_uyseS3jr4n529U9Ac1ghFOqx8,1,2020-11-11 06:49:01,This app is junk...My wife is Covid19 positive. She reported in the app as infected patient. I stood right next to her (with her phone on her hand)and the app on my phone did not alert anything...
40,41,gp:AOqpTOGj6133niRS63fZW793Vd1RfUdbzFEfjuypLix-mMkz-QhTVmLk7Rej4JyfIl-daNjiXqyS-2-p6f6ym2Q,1,2020-12-01 07:35:59,I cannot find the setting described that needs to be turned on in order to use this app I followed the instructions and covidwise is not listed in my settings. Very annoying
41,42,gp:AOqpTOEXTR3sSDUjLWSYrexDx9feRk-Z9xDTuUTz6EKHRtQch5_m_1YQm8n5hnJR2dpUTQwI-CHZf7M3JlA7Wdk,5,2020-12-14 09:55:26,"For your safety and the safety of others, stay connected and download this app"
42,43,gp:AOqpTOEMn6buC8EZ-LfaZ_YG84KeAJMpZLbQCgfqYJSj15jhlLCGjc0oQhcJhnnryxcbwBdBBCfwuispKvCQAqI,5,2020-11-03 15:20:48,Great idea but only great if everyone uses it across the US. That will never happen unless mandated by the government and then you'll have lawsuits and protests. Good luck with making this a success without mandatory usage.
43,44,gp:AOqpTOHU3p06ATwD0pcDYeXcOo1mgfUV9arh_M4h9kFWWm2ARw1exXFEFrWDjwGxu4eKZT99Yi-ZgaxA4NC1kYg,3,2020-11-07 14:00:14,Rating based on alert function rather than any more independent function or utility.
44,45,gp:AOqpTOGInJzJn7tWXxLlhf4Hld8imhAFnUaFJemGRjHsXpxr1oWpomDrdKrHLDmuZwrXA4fHCH0CxrjdlivQAIs,1,2020-10-12 20:54:34,Seems like the app stopped working in September. It says that's the last time I've had a check for exposure...
45,46,gp:AOqpTOF6ymPSBbWq9xNJnY2SGClcqGz6Pae1J6FGPE464k_VIpsWoTEkUW5PyFo0ExYjmWM_ailWD0IWHyyE0_I,5,2020-09-20 03:28:56,Very well written app and it protects privacy. This should be a big help in slowing the spread of Covid-19.
46,47,gp:AOqpTOEUmsAUJvNUiOTtNzUhSjjmeb_5BEePEczs-jq4hz_3hRjhTDKzvdm-KXxDltfeOf6A1vZGxGH0zsTWGKk,5,2020-10-14 22:17:37,"👍Needs to be nationwide in the U.S. Please download for yourself, if for no one else. Simple. Easy: to use, to understand how the technology works, & to navigate the app itself. Does *NOT* harvest ur data w/out ur knowledge &/or consent, sell your data, or spy on you or others. Uses Bluetooth. No sign up necessary. No login, no passwords, not asking for any permissions besides 🟦🦷 No location/GPS tracking. THANKS VA! If ur not in VA download this anyway, pls! Tell every1 u can irl & online 😷"
47,48,gp:AOqpTOH7epC14i_8fBJ_gpzeN7rCEgRyBbokqL0siTXSbcTypvRW7PFofiQQBj2Q4GryTtnY7Ln4Wb_scz3n_H0,1,2020-10-12 10:47:29,"After having a family member test positive and be quarantined to my house, very surprised that neither my wife or I received any notification from app regarding exposure. If a positive individual in my home for 10 days doesn't trigger an alert, what does?"
48,49,gp:AOqpTOEA49A_RtsZOMKaa6WZ7OT3c5M1Uk6msxAJ6i1hZhGqvqUAxyywm2JGWdBwU77W-62DybzrIRckZD_iCEA,2,2020-10-21 17:52:42,My housemates & I have all tested positive but we can't report it in the app because the health department hasn't contacted any of us so there is no PIN code.
49,50,gp:AOqpTOFT9Y7QjiUVdOHNhHe9Rlm5iECNlGE3iqyHpegw6eNsuYgFHLN2hHXGRFFQtmPUPFsT-N5yAtbTfan5mlE,1,2020-11-10 03:16:47,"Not very accurate. Sorry if the truth hurts. All I am saying is my local news is saying that there is COVID - 19 positive tests, confirmed reports that there was a local outbreak and guess what, hmm., your app didn't inform me of it."
50,51,gp:AOqpTOEHb-4Ad7gYLqdM9G1z91nIAjPnGt2T2q3AYZ52KbNz-flbOmTaAGRXIXNzxhUDYANnKDT6KJtb02er-rI,5,2020-10-17 18:57:39,This app is brilliant and it's sort of tragic how many people have no idea it exists.
51,52,gp:AOqpTOGmsEfUZmTIWHoMQ53RNFF3gah_EkttPbMMNohRIil2kj2GsWBBKlkYDwnodYFtg5VjKV59vaslnjaHDp8,5,2020-10-20 20:37:55,Thanks Virginia! It seems like it would be beneficial to be able to input negative tests as well.
52,53,gp:AOqpTOHUu0447Gr-VWWH9dXMFKsLayHrPe4WH0bhr--w93NJ_iSQDMAdc-dIXFGogYH5WpqRplnAhq9N1arU2P8,5,2021-01-10 07:56:50,Works as intended if you are not an idiot.
53,54,gp:AOqpTOEPlq_S_EufiWFYagdswBQCrOIgjuj2h6gh0avICLQx6OdUB-qgKmC4V0y4vbIG9DCWMUw3GMiavXGb4lo,1,2021-01-09 15:46:30,"The app never notified me that I had been in contact with someone with Covid, but I contracted the virus. I tried to use the notify feature but was never given a PIN. I talked to my contact tracer and they were unaware of the PIN so the app has been useless. Great idea, but the PIN requirement and the lack of people using the app render it useless. I will be deleting it from my phone."
54,55,gp:AOqpTOEIyYFG0bSTu2yi69a1_lV1yPkTL_pk91jQmX4gVTTgOOOr9iQ8vNkhOw-JqF0WM8y-_q3mySegDepZAEA,5,2020-11-12 17:05:07,"SERIOUSLY, 10 MONTHS INTO THE PANDEMIC AND ONLY VIRGINA HAS THIS? WE ARE SO SCREWED! I'm in CA and installed this anyway, hoping it helps."
55,56,gp:AOqpTOHuuSSlHUt_ixjxdXo8wZvDFoef7K_wOxsJgk26HtueWYUpR-JfCshJGa0RyNdpaR4RCcp5t5KGhM8P0Nk,3,2020-11-09 12:35:18,"I'm gonna keep it on my phone, but i was with someone who tested positive and the app didn't catch it, so I'm pretty sure it's useless."
56,57,gp:AOqpTOFFJ9IcdQ3xiBBgVlPqTcXUGBKxq1c4pJm8dM9ZW82rCMroCeUQrzTJ8LQ80291ZdVZqYO3KCaUED9y1vk,5,2020-10-09 05:53:52,Thank you for making this. But it needs to be advertised more. I only heard about it through Twitter.
57,58,gp:AOqpTOFYhsHDSjOx6q9xzetXZOSo_PJ5BgfgRzgrCnb9TSp2fiPhW09g7Fyk77dXckRPwR6Pl8WVyhsSYHsEk5Y,1,2020-12-05 12:50:41,"Great idea but not sure it actually works. I am a healthcare worker, and have school-age children, so I installed it assuming that I might need or want to use it in the future. I recently tested covid positive and followed the steps the app directed me. But I was never able to submit my positive result to the app. I was never contacted by VDH."
58,59,gp:AOqpTOEUBRtJXGsvj0APK-sNk43-ewZEWjbCa30Oh2hKDr1AyErwvGZQKAO_bCaL67R6Wsb8_aqzhMx6lCIcbrs,1,2020-11-22 08:08:11,"I had this app for several months and I have never got a notice and I have been to the hospital several times. I think this app is a waste of time and space. I have deleted it.. I appreciate it, but till you make it where the cdc inputs the info, this app is useless. No one will volunteer to put there info in, except good citizens, and those are few and far between"
59,60,gp:AOqpTOHoawKYl9Y5IIATOGI9IcpdyQi-2FXwfC8WFBPM9g8ubId3dufbOlZ2a3FRUXtrCy6IizQR_naBiSPS3d8,1,2020-11-30 18:39:10,"It requires you to get a confirmed test result, wait for those results to get sent to the health department, and then the department has to reach out and provide you with a pin to put in the app. That's basically a week of others who may have been exposed to you wandering around and potentially infecting others. Pointless."
60,61,gp:AOqpTOG2Hv4SpouWtSdpfHBCPvtThgapZiXilW137epapAV47TW3D72Iv2CbtZBOVx7M-wn_W9R6ZD9aqdvbY70,1,2020-10-06 17:54:29,cannot enable notification. Always says internal error. Any solutions?
61,62,gp:AOqpTOEvWYZVxkQrqRG0742Mmbw9jX0diJvU6l01E0zkH4PYA_oD0gzsVvvv3JKPyo2AhZJaTELzkR0425ZdWfk,1,2020-11-27 04:28:29,Another way to track you because it automatically download on my phone without me pressing the button or even searching up this ridg ASF app you can tell it's fake have fun getting tracked. If anyone reads this the comments
62,63,gp:AOqpTOGaIb8ypQ-4lzXf_FLJsY1ByOJcxbYCzYVDfA25Ivw5cwhCkGnvAw0oU_UEmBXgFjOwBqrduVZwXWf8dxc,1,2020-12-15 15:48:01,My wife tested positive and entered data in her app. I got COVID yet the app still said I had not been in contact with with anyone testing positive. Look for any comments saying that anyone got a notification from this app. It doesn't work;
63,64,gp:AOqpTOEv8YXEfvwr4iFkf0Q2nZCN14kxbb8-fdFcY_2xuCi9V542oiR5wVNXdbj5j4IUdzKWT1keUfRcVGwDhvA,1,2020-10-15 11:34:26,"Just the fact that you have to use Bluetooth at all times, immediately made me uninstall it. My battery life is horrible already, and it gets even worse when Bluetooth is on constantly. I would rather be in quarantine."
64,65,gp:AOqpTOH0etbl3KBQ2yrEZw4--vH1-x38GIwcQ7weQ2Jo8cwq_ssoxZieCxTbmxkMptDLYzqZUostxW6DhnIzigk,5,2020-08-11 04:58:33,"Reviews that are worried about privacy don't understand how this app works. (There are apps out there that do spy on you by collecting everything you do, but this does not work that way.) It's clear the design prioritized privacy. The app only needs access to Bluetooth. It's a very clever idea. Glad to see Virginia getting this first. It's easy to do your small part to get us out of this mess: wear your mask and get this app!"
65,66,gp:AOqpTOFtnBHcl1ma6P7iRQPgUlj-K56EDq7qQrYDoTlVB24b8TUca3TU4W2QhMOjZlgdsLZwFCFOnANhuVFAgQo,5,2020-08-06 03:49:18,"The app Is well explained about how it works. The key is that it relies on self reporting if you test positive in order to alert others they my need to get tested. So in a sense, it's like wearing a mask to protect others. I feel like reading some of the low reviews, I know who's not wearing masks. I would hope that VDH is actively pushing people who test positive to install the app and report their case to build the database. Load it, use it, tell your friends!"
66,67,gp:AOqpTOHO1SC56g5hwAI0EigxPMoFa6fDdQHgh5_ZaOK1DzkXRwkI7WGU1wkqwVARfgY2UrYXzuw3qXikzIooEbE,5,2020-08-05 09:55:08,"The app is simple to use and I like that I can just set it and forget it. The app requires your Bluetooth to be on to work properly. With the extra functionality provided by Google, I'm glad they did not take the route of forcing Bluetooth to be on and instead just providing you a notification. The privacy policy is a breath of fresh air. I was happy to see a COVID tracing app that doesn't take advantage of this unfortunate circumstance to collect and sell user data."
67,68,gp:AOqpTOGhyuAg6xMYEbz8KLWEKJ4fcC2VwGK6xsw2Ej6z8sJC96fkZxL6f9wkBvtc5FLbs9Qrf_crc2dFCXXhBH8,5,2020-08-06 18:40:23,"Good app. Privacy is protected. Clearly some reviewers have a reading comprehension problem: the app does not track you, it does not use GPS nor ask for it, and it does not know where you are. IF someone within BTLE range (a few meters) has tested positive and reported that to THEIR app, YOU get a notification that you are near them. That's it. So the value to you depends on other people using the app and being honest about a positive test."
68,69,gp:AOqpTOE8Qrq_0SI336VF5uMdP2oK3rR9yzI-foYo-9voI3y9fOwI0HFrLyVWqhPtf0BcUEn5_C8ilWlr2OP_R2o,4,2020-08-19 11:07:21,"I installed the app and it seems to work as advertised. The downsides of the app are two-fold. The app would appear to be geographically limited to VA and it depends on people with COVID to voluntarily install the app and report they have COVID in a timely manner. That said, even a 30% solution has merit and hopefully use of this system will be nationwide if not worldwide."
69,70,gp:AOqpTOHxrUBmKiojrqbQ3nOGa0B70VXrlB5E_qhhVQbT7sGGt7OFsr-sjRuteT883j8Dobqppgi2wdrXirgilnE,5,2020-08-26 19:54:28,"This is a very well designed app that everyone should download. It doesn't slow down your phone, it doesn't take up much space, and it doesn't track your location. It just identifies other phones with the app that you've come in contact with so you can be notified if any of them test positive. BUT it only works if almost everyone downloads the app. So download it. Let's beat this thing!"
70,71,gp:AOqpTOFgdtelkhOruWhBKIA3SKLLob1z_0CSHIQUYQAty25qY-3BGdoueI9hfijeZVXU7Fatxwp55fRXYT4yVTM,4,2020-08-06 12:11:46,"Unable to enable exposure notifications. I love the idea, would love to get full feature capabilities, but whenever I try to set up the app with exposure notifications, I'm getting an internal error message. Edit: The inability to enable exposure notifications is due to a limitation on my phone's software version. The developer team was very responsive and helpful."
