,User ID,URL,Stars,Date,Review
13,14,gp:AOqpTOGBGzh3tm1p5XJ0-F_yaIMELv865ROTnqrjD28UQ0tHrzWFyU9dJ3A5V-IRNhR3PfRvXrmSlAPInhjXBPc,3,2020-11-12 07:00:48,"Too much text, especially when you try to look at John Hopkins pages. The notice about that fills half the page, the bottom icons take more, so you get very little info on the screen and cant even see that it is michigan on the map. Next topic: I also worry very much about being tracked and my privacy."
14,15,gp:AOqpTOHxBk4G2yEE6HhZTAqjkK2qPq8UuiohEGFgDD4no9qFc-YWaGZ4GVsneaI-0H0gnbZAH8kVE2605Vr10uc,1,2020-12-09 09:25:33,"My son and I both tested positive 10 days ago, we cannot report a positive result without a pin number. No health department has contacted us to give us the pin number. Therefore this doesn't work. I'm guessing they are overwhelmed. Don't rely on this! It's not accurate."
15,16,gp:AOqpTOGrP4hFfycPLAKCafa4itKbB0ehZVkybA8RzpSgGx3WYInH3J8eA5IFm665LEm67zwQlMjJm6wP9fwZD6c,1,2020-11-12 13:15:07,"Good intentions, however, unless everyone downloads it, it won't do much at all. Especially for someone who is in a nursing home, as I am. (I have cancer). In point of fact, I rarely see ANY Elected Officials or media, speak of helping nursing home residents & our staff, during this pandemic. Further, where are the accolades for our nursing home Nurses, CNAs and other staff who are around people who are the most vulnerable in the USA. - 24/7 ?? We still matter."
16,17,gp:AOqpTOEXXx6PCsQkVzBqGzdfx-JTCMB4Fg0k5TegB7rXvRLFrjYDjRumcSOZi7_ynTApIcJIIkIJHFD2wf2z09U,2,2020-11-22 15:53:19,"Great idea & much needed. However... requires keeping your Location & Bluetooth ON constantly, in order to function. And that's a MASSIVE suck for the battery power on most phones. Devs need to change that, somehow! Until then, I'm uninstalling this app."
17,18,gp:AOqpTOHOwq32XwiaxQ9m07tLM1cboUQdOa6F4CwkKxW4_fhHTy9cGnTcv1ezXEoBLjSnVybps6py79tH_heX8M4,1,2020-11-18 07:12:49,"Buggy - clicking ""enable notifications"" causes my Pixel 4 XL to freeze. If I hit power button to turn screen off... Then turn on again and press ""no, do not enable notifications"" then app works... As soon as I try to enable notifications it freezes again. Please fix the app"
18,19,gp:AOqpTOEYOvQ1ShGw4PA5Hy94hga9gRWyY1K3y8ZBOhSjGSAJeHFuQsbLgNeyFwzhT3Mcb2DBBNtHp9jruE3UdDw,5,2020-11-11 07:59:39,Low battery consumption. Exceptional privacy. No location tracking. Low data use. Not invasive. If you question privacy read the white papers from Google and Apple. No special permissions needed. In addition to alerts you can look at important state health information.
19,20,gp:AOqpTOF3qQPw8FfGqxfbdbtnSMNbeoSEwmLKHNATWhIU8PDEuSfO7rDCSp8lrFKsAa5ud9OoVXKzV-_yhIvZa3U,4,2020-11-13 12:25:25,In the stats tab if you scroll to the map you get stuck unable to scroll outside of the map. Only solution seems to be to reopen the app. Might try making the map a touch smaller or making it a separate pop out window or something.
20,21,gp:AOqpTOHBWWfY2A55EDPxD50vgBau3aS4aWnVLn755LwPcOZ13TpUramwLmzEG171YuU34S5UqyoWxtcezQd5n5Y,2,2021-01-07 06:37:22,Haven't had a logged exposure check since Dec 27 with no way to refresh.
21,22,gp:AOqpTOFAjw233YpjqIvSw6ubK-NSbWIlSNUsA0biKEa7CUg2e9483xEsMHAGHUHU4AXgOx5vliFaJNsxw-bDLPk,4,2020-12-01 17:55:30,"Sits quietly in the background doing it's thing with no battery degradation. Like to see a tab to show vaccination verification because eventually schools, businesses, concerts, theaters, airlines, etc will want to see proof of vaccination."
22,23,gp:AOqpTOEbu0WJs9d1POWkuGjaUWi0b-fgcnrWCT1etMi-rs_6BTwM8-CMWHS3RKvy96EBkmR4xYmGVcGxq1O1iyQ,5,2020-12-23 17:27:46,"Excellent app, easy to understand, I recommend it. I think it is a good idea. (By the way, no Covid-19 here)."
23,24,gp:AOqpTOH-AkxZp5SGpsBsi25gtk1HWO3FcPNdL63QDLZCTXyczPpe_XZcXjZcutTbBX5Z5KCOjFvSnIDg0C9aPuA,1,2020-12-14 14:14:10,Absolutely USELESS. I HAVE COVID and there has been ZERO effort by local or state bodies to issue me a PIN number to report my positive results to the app.
24,25,gp:AOqpTOGR290ng0Z3ka3ztYhbZcrrEgI1wDhBKX7JkuuK7qWJ4mRnHnQUoj7xdUWC7LY7HquCrC_dVQ5TnNtXL3w,3,2020-11-14 10:46:35,"I think the concept of this app is a step in flattening the curve but unless all Michiganders are downloading and using this how is its effectivenes Therefore, I think requirement of the app by all with smart phones or access might make it more successful, not only Michigan but throughout the United States. Matter of fact Everywhere this is a ""Global Pandemic"". Pre-installment (as other widely used apps are already installed on new phones) is a good idea as well. Please Consider"
25,26,gp:AOqpTOG8eplM6i2rCCGRjtzhI_QqD2tGGuPqCzhdkQPONJSjoN_mLqS24E72L2Xy39UZZMgbvdTvSCQ6Cd9UaMM,5,2020-11-14 14:09:39,"Easy, and I like that it reminded me that it wouldn't work with my Bluetooth turned off (which reminded me to turn Bluetooth on!)."
26,27,gp:AOqpTOFgSU9zYziuNe-NafdVJfuZ8hEUelX2RXZmOE4P-TGigR8Z1OsIS_9Ud8aE0BPHWpVf3Ez85--5kJxIkcw,5,2020-12-08 19:46:36,"Really simple, if it saves one person it was worth it. It will probably save more! Great job, and I'm glad the racial bias data is available too. Good job Gretchen/All!"
27,28,gp:AOqpTOEDjhTG8E2fepoQsXr9PukUPSv_Weh9FhM_L9Okw23I5aGzyalPfO2TnvoadAsU561v3zPQxsWftffAwBE,5,2020-11-13 10:20:14,"Doesn't drain your battery, track your location, or disrupt your normal usage. It's just an easy way to help maintain contact tracking. There's really no reason why everyone shouldn't have this installed."
28,29,gp:AOqpTOFHYSo8cjcUQd_ChYAq53S0NxA4SwAjgJZM0HcaJlAhhQyt6aUO6j5Dh_IaMo9LYgc0u4-9MCRKF5NhnW8,5,2020-11-10 07:39:06,"Easy to use, just make sure you open the app and tap through the setup after you download it. I don't see too much battery drain so far. Hopefully more people will download it so it becomes more effective."
29,30,gp:AOqpTOHc1tJ3Rm5DD0NjgDMpvqwpYM9ai2uT34QlkRoeznRHCcbY8CoIAZrZjaoK0Mt0H6XjgYE6_cPsy8vRFQ0,3,2020-12-09 04:35:36,Just checked into this app today (12/9). Last exposure check was 11/18. Something is broken it seems. Really want this to work.
30,31,gp:AOqpTOHiRc1Z8Y9Z_b3NMygjzzfJuAaOZZ8_jOsWVprHaissTngRQTZAhmz3R_bRegR2QrIETvLj3G4XZ0QEeFo,4,2020-11-21 07:50:48,"I'm glad to have this, but the map doesn't work correctly. When I tap on a county, it just shows a blank page."
31,32,gp:AOqpTOE77BMrGnv7rktoEIu7hR5pUF9ACA_wSqD3IlHoLJWUN2zdWUsOnjgC02Z4b10k6LQ_ghed3NKHgvvCHq4,4,2020-11-16 18:59:58,Way to late and unlikely to work universally (eg. with folks from out of state) but it's better than the nothing burger we've had so far. Would be nice if it gave you an idea of how many contacts it recorded (Inna privacy preserving way) to let us know the adoption rate around us.
32,33,gp:AOqpTOGZ3US-g3DBMLSj2Mcv-UOvRZgQT4FQLBA3YvIYbfkWU4TOB6WGB9_-2zjPjuguVcS_3KdFYQ0k1WFCtx8,5,2020-11-19 09:33:47,"I'm doing fine, I get check every 30 days at my doctors office. N so far I've been negative. Thank God, I feel for the ones that get it. But most that do get it they don't wear mask n do stay far enough apart. If everyone would just listen to the CD, or governor or doctors we could be alot lower in the spread. So I pray I don't ever get it. N I'm so stay back from everything good luck n thank you for ure assistance of how to deal with the problem. Mr. Gooding, my God be with all of us but more w"
33,34,gp:AOqpTOEbBsJd02as98h5jl315YDjeV0JilOLfN-LBErLTSUKv7i8Z6jT13-7_h-t_o7MjnN1dRWN_7ojx2WLoFA,4,2020-11-13 10:36:09,"This app is great, but it would be even better if we could submit a result that tested negative so that health officials can track this as well."
34,35,gp:AOqpTOGd_jAyQs8tCxCEDCe_wQBnAtOGgp_is9MyEZmNpeHrt0YTu0KgXQ-sQZa6i1ZYCGc8jtOyMN-8-431azI,3,2020-11-15 05:33:26,"The county health department is so overwhelmed I likely won't be contacted to get the pin # to put in my positive test. I can have no clear idea of how effective the app is, but it's better than nothing"
35,36,gp:AOqpTOHVNiiF62azDXqZhyb_PoOzX86kp-XUKN0suD09o3_sTVAlOav77TEOdviKpjSyJ8svDfKAwSa5uUQSeOk,3,2020-11-14 08:53:39,Being able to see a how many people in your area have downloaded the app would be helpful. Its far more accurate if my city has 5k+ downloads than if it only has 500.
36,37,gp:AOqpTOFS6Ms3KX0PNfeM-J8i7JEBX3dYq4osjDvPnIH7FvPpZ-WssR8Kd3NkEhHeyCy1_zaGNirvJKQGOkgfYYY,1,2020-11-18 14:37:05,Every since I downloaded this app I'm getting increased Spam and unwanted calls all day and night. This wasn't happening until I downloaded this app
37,38,gp:AOqpTOGDVIm0UeWt0bcqXljJfB226UQBgZwGe89Cu1HcVrRqU8PEb-okvvGY_B9wzxDHUXhPh59J2EZhZAjtsKM,5,2020-11-24 09:07:30,I haven't looked at this app at all. I just want to thank whoever made this. Some people have great visions but lack knowledge to see the vision through. Giggety. Ily
38,39,gp:AOqpTOG6Gt5dBwXeTF8wS7k9Ehh594me2pJxzuuJiGyN7Nor0mgjSw__vQW-wcOHL8lJrRyknOGrT7cckyn_k10,1,2020-11-10 14:55:56,"doesn't update - ever - CDC data page is from the day I downloaded the app a month ago - cases have changed dramatically, but app displays very old data"
39,40,gp:AOqpTOFnUAVQRUMsTqSIOh3JpaDmRw5L7ceUnoxzOtoRQLsfVoCi3VTlQ72uuY-WL0UBzBPqxINJK7vJ4NhrR4w,1,2020-11-14 18:32:49,Doesn't work. Just tells you to update Google play services but it's already up to date.
40,41,gp:AOqpTOGsJJebiCwOerRj1EOeegB0KAa4XCo_bnKainbkwB5rP329a7qqORaZMOGbyHcaxL3S6Sob8NBP9DKlqaM,5,2020-11-09 17:43:42,Edit: turns out my battery is just trash so upgraded from 4 to 5 stars. OLD: 4 star because bluetooth kills my battery. Other than that its fantastic and make me feel like I have more information to make the right choices.
41,42,gp:AOqpTOGmAJUFuY21ehifdyfM1q0x_IQuaT8DAI4pZl_mOnbjC6WO815uEx5s_GSlzaorGyxC3F6PswukjuTa5oE,3,2020-11-15 08:48:11,"Nice start, but it's deceptive giving static statistics. Need to do update stats daily or remove them!"
42,43,gp:AOqpTOGLHuZ3SWrUa8h6TEsAk9kjR0vfqpGyZC9LVINVUTGQq2KLq6O6purgK_VzOJr-IJLSlQ7ZpDbsrYPdgRo,2,2020-12-05 10:14:18,I've been in direct contact with 3 people who have tested positive. This app didn't notify me if a single thing. Seems pointless.
43,44,gp:AOqpTOEVTbcdgNXwHuSphX1NpEw-jLXBO46etgNrRGHwBuvpPSfaOZFscaeQp-6U0YYcxpDJPkj8aZxKR5BcZf0,1,2021-01-06 07:57:59,It just doesn't work. It doesn't alert me at all and its pointless
44,45,gp:AOqpTOG1h2iWF1XOk8ynYVqYT8-x2BXnNzAehceipwk7Md7f-4qXEscKuG29gk6Rw2K__U-UCuCq-2skWvRdiY0,5,2020-11-12 15:24:20,Glad that Michigan started using this. The ENS system (developed by Apple and Google) is brilliant. The focus on anonymity and privacy is great.
45,46,gp:AOqpTOEZ6DT9Rfe3TafcgKGIk_67kHj5o9OsJ2y2iKTNwN0HeG8YiTSH8z6noQPPY5zFl--bB53nI2goG3pfnVU,5,2020-11-24 07:19:49,Mine was checking 4 times a day.. hasn't checked for exposure since Nov 20th. How can I push the app to check for exposures? I'm not sure if I clicked on something to stop the checks? Thanks!!
46,47,gp:AOqpTOFcC10Hgmc9qW6v6yv4zkB8h1msUQp5HiG93xMWsD83lqzGZPWAbGFDhGZ-M9I0y44C4FbJdZryKIAbJ-s,1,2020-11-07 06:01:29,Useless app! I've been around several people at work who tested positive since having this app. Nobody is using it. Need a better solution than this.
47,48,gp:AOqpTOHXkBol-D3GAqatgmZhd2m2DolbKF2RrzvDegr5HPMqXBL5csudHE8dt_Drso38tM3NjFuH56pnms8IavE,1,2020-12-17 04:14:04,"Needs help. I tried to report a Covid case and the app asks for a code. So I was not able to report on the system. In addition, I live in a very populated area and not one case, not one."
48,49,gp:AOqpTOHMLh0n_Q2sFHMxdgtfHbsupdAWX0Mh_w3avletiEcnZdIEnURLEOwRos7qZzMWQivVAxeM8ekMj1fWSrY,5,2020-11-12 11:58:44,"Is there a way to have my phone and user account flagged as ""Out of State""? I'm a college student returning home to Michigan soon, and I'd think that data could be helpful in monitoring potential spikes and their sources. Otherwise, the app is great and I love it. Thank you!"
49,50,gp:AOqpTOFi0982b3J6Qt3cxnBOnT7z8UAfOUhaMgvjPzEaCZWO32hu787XCme9tX4KnSS0Fk4FKpt34p7UXtA-vVE,1,2020-11-12 08:19:44,"This app doesn't show a map of positives in the state. Just a ""feel good"" app to make people think they are in control."
50,51,gp:AOqpTOFIjY1MGTm1-Pcjs-WDfWtelQXxOuS9soLFpQWsXBHqw6g4t8Ny7PNH4JFo2cHYfCkNg2yl_tSSOiKyQsk,1,2021-01-09 23:37:12,Big brother Spyware. Biggest joke over a 99.99% survival flu. Huge power trip and over reach by authoritarian government allowed by weak people who do not value freedoms and have never experienced hardship in their lives. Creeping normality of tyrannical control. End the lockdown. No more masks. No more tyrannical control.
51,52,gp:AOqpTOGvYcLlmjbWYVPz6tnVlFCE4Q28k8WH2IV-EvMNfjRefa2A8rNxEE1h6B1bGjA8ScF1G9F4mr89KMW1Ujc,5,2020-11-26 21:26:50,Great assistant to traditional contact tracing measures. Limited permissions needed.
52,53,gp:AOqpTOF7JoYyfQt_xd7IrpF16feKH2KEZ-_RxbxiYgyEEEWVrWnjMLFMfOT8HkrNviU3qzw5LcP0jhpDymo7GHo,4,2020-10-17 08:47:48,"I like the app and was surprised to see it had helpful features other than the contact tracing. Even though that is what it is intended for. It doesn't appear to use much battery, even though it hopefully is working all the time. Otherwise it would be pointless. My only problem is the stats displayed don't match the most recent data on the website. That seems simple enough for the developers to get working right."
53,54,gp:AOqpTOFZrqBdz_J_dVCIQbZKK_HKoyRyUmUPTjhJDc7BZhhtqLG9bwLwpi6Vji8YfeIODHgHwSgUZM9nvvFnD3w,1,2020-11-30 19:05:36,"So far so good I suppose, what to do when your job obscures exposure data to prevent absence? I know I've been exposed, apparently no one at my job has this app, so that is less than helpful."
54,55,gp:AOqpTOH_OotJkREYqGjZ7qmqXSBYQqYLkEsI1T1XWZsJmNI828vRtlwXisveuD4gzCNclrZKUoOHr7Eo6r0352I,2,2020-11-13 18:17:19,The design makes it impossible to read the info in stats.
55,56,gp:AOqpTOFRPuRjs5qjeXQ4FEH6dtOXSEUOPdC4Oul4gv_l_pbQobEr31nt70MTbffbdZtE9F3zTWqCwjt1eQcETh8,2,2020-11-19 06:35:54,Would be nice if the Stats screen wasn't 80% ad for John Hopkins. Would like to see better view of the stats.
56,57,gp:AOqpTOEhfdWj96vCexRiC3lZp79vRF6Mo6Eaw5NTsOonIRNqRTf8Bbr_7tg6dwZE7sUr-MLbLzgwMhxZVOR2ObY,4,2020-11-26 07:31:22,So far I havent seen anything about exposures. It would be good if they told me how my county and town is doing.
57,58,gp:AOqpTOFclfIdamkfpUVQql5u_axWj6PXEYC0LWRHQ_9V8fcm96uYzReN5RFlV9kJCYkObRKkvgn9TsbS383gdo8,4,2020-10-15 19:03:51,I am excited to see an app for Michigan finally available and even though I am not in the Ingham County area I wanted to check it out. I like the addition of the stats from Johns Hopkins and the added use of pins with MDHS in order for someone to list themselves as having Covid. While I did not give it 5 stars (due to just getting the app) I did want to comment and let you know that I appreaciate it.
58,59,gp:AOqpTOFMWqehSaf_aC3pvyRfEsJzUWQDu3i9LPeO0uqzwgAbaGRrXbL-MbjA6F5vuejk_9bIqHcI92VLQKDKTjo,1,2020-10-28 03:21:17,"State is basically not using this app. In order to report positive, you need a pin from the health department. Well it takes 3 days to get your test results and 4 days for the health department to call you. By that time, what good is contact tracing? Don't bother with this app. It's a waste of phone resources."
59,60,gp:AOqpTOGkocC0d21aapuA8LJycDKvpjwPXpCSN1i5HpRCgLJGm97Pe369LFKzfW-FYPOLyMZYE7AmFdxYXn-y6G4,5,2020-10-15 19:08:40,Simple and unobtrusive. When you install it doesn't make any requests for your GPS data so you know it's not tracking your location or anything. There's a chat interface to ask questions to someone at the health department.
60,61,gp:AOqpTOE7G0sN5wTcpG6UnyvFkSrG-yYb_1u0hEBIvFqOiB8_IGXLvwtx-l1ZVO7cf1UTu-It0j6mM3HzAjPk9Lw,2,2020-12-16 07:58:27,"This app is general , can be improved to reflect local zip codes with real time case tracking. Racial distribution makes this app racist."
61,62,gp:AOqpTOHuDD9aR-KiH9SNxsTmBQ1TciNoOTCzM7V0EeOz_PZz8CgcQbY04NG2KZuD3bmGnDnfE59aTFWsZnyvTW4,3,2020-12-10 02:42:53,"It only works if everyone has the app installed, and most do not. Unless this is mandated the app is pretty much useless. I will keep it for now in case more people use it."
62,63,gp:AOqpTOFPXwj4ZCwMIow1HfFmgxCDPhlUTi400-NzLM1-2FhUM1FSxRvptlaPiZm3887XFJyF5ilBbjvVrVJiIbY,2,2020-11-14 23:12:50,I wish this Covid-MI was more like the COVID -NJ APP it actually let you know if been exposed . Has a feature that circles They need to improve the Covid-19 app for MI Whomever developed should look at the Covid-NJ app asap
63,64,gp:AOqpTOGGB4MQvkKfAXl9qfOODSXHZK9MH31Jm6TOaDLUngW1PUSgQu4tQRgU6liR5rynmygoD2SHUKcnvSkNb7s,5,2020-12-07 22:45:19,"This is a cool app I just installed it, this will be a useful tool to stay safe!"
64,65,gp:AOqpTOFjPWwEaKCnyn_I5m5NZjIYzW93HtUAaHOtqwoR-DKKS8eAtCVReWKRn4IWnZElKPLROYX9p-0F5k2rokE,5,2020-11-27 10:41:14,"This is what MI needs. However, it will only be as effective as we collectively make it. Get others to download the app and to report when they are infected."
65,66,gp:AOqpTOFnfQVrjL5Beegu4E8T6cgmMqecwyiejzEkhQ_IAec_yt-VZ8NqMELs5rZHYmADir1abM02eSREHBbgncc,1,2021-01-05 11:46:53,I have been exposed to several postive people recently. Not one have i had an alert. I dont get how this works.
66,67,gp:AOqpTOFCiDyJcrUDQ_ipCudRmear_jwn6sYGCQ_CE96cEZVt5QPs6Ypw6iKazYoBoW7z-259KkXYzz8GTxyLCQg,1,2020-11-09 20:17:52,Dumb. Needs a lot more info to be any good. Maybe a map?
67,68,gp:AOqpTOFC3w8_7WCwOsz9lAmUd3rPZ5JbdlpE6_WxQuwBsqS5cUMdGPCAwR5qS_vWQ1MB8MqIYQ_3kmn2wlrCIzs,1,2020-11-13 12:10:53,"10,000 downloads vs. 10 million Michigan population say 0.1% use the app. Nice idea, but pretty useless without people using it. False sense of security."
68,69,gp:AOqpTOGcwa2YxMKMa_SQ_4T3TuwTKAHI-OPzCNneqWTCt_p22Ht8k95OagCkoq8DKny-6gmBEavsHMuSph6xAtU,5,2020-11-13 11:22:34,"Been waiting for an app like this since April, very happy its available now."
69,70,gp:AOqpTOFJa3vZz4uTECWLG0ZnMBIyiZ2kJuNZIiYAunI8CBJwvaqwZxpunOYnyMdxv8bkOXYlT6_4tjVrY4YIqlk,4,2020-12-03 20:11:59,"I will if it ever downloads, still pending After 5 Minutes, tried again a few days later and it downloaded right away"
70,71,gp:AOqpTOFgMmYDMT4rphBWOHBBMj1A9tP3SOP9X-s1GAvWTeNikNM8Y37TXUVIztKVTYGOm4E5AktuoQwi6I8mUuU,5,2020-12-29 04:49:56,A little piece of mind for these times we live in
71,72,gp:AOqpTOEvZqsHHytC9APfyEV5f69MOfr_ukbY-omroDAH4qDXFKCV95U4HmgOuR8ckspoB1kFRo9dSX9500XYjv4,2,2020-11-15 08:34:28,"You only have 1"" to view info. Needs work."
72,73,gp:AOqpTOFeuF_g1CS5E_VWyoyrKJfDT0wEcCeeVgP6hafwHV42qnZA3ulxCA8Ckppj7GLK4HOtsyln3teEkTjG_qE,1,2020-11-12 13:56:25,"Useless! This app is literally useless. Only 10k downloads out of a population of roughly 10,000,000. The odds of getting a positive report is slim to none"
73,74,gp:AOqpTOH2-HiTMDJ5NZ2t1d0eblTTxqvfx_uNeg7u_O2qsR-9ScMpe2yfrvC6Bd5r6H230kYIU4MYfAKHWhds2Ts,3,2020-11-19 05:59:18,"On the page ""Michigan Coronavirus Stats"" 2/3 of the page is covered with text about John Hopkins. To scroll the important information there is only a 1 inch window."
74,75,gp:AOqpTOFa1LikOMp05msG2pijF32d8u18-9eTq27-ODB-b9YFWvdGNWQokeFr9BB9HiCMmhcmj3ivSnRE-TlYr9Q,4,2020-11-09 15:18:04,I'm giving it a try because any knowledge is better than none. It won't change my behavior. I'll still be masking and mostly staying home.
75,76,gp:AOqpTOEIhSsnBFiSdEO-SKYaJ2Z3ZJhygez8XV8ZxI2Ir50v6EwNbZdsGyHNJFLXhl-qNgVIjK9wj3L6WzV8p0c,5,2020-10-31 10:51:56,Does what it says and doesn't drain phone resources. Good to see MI finally get in on the exposure notification API.
76,77,gp:AOqpTOGXYRmUIr6GX1UQr5d1_PAp4FA437CI574yZSC88N2u03Sq8nxH7u0Vo2Elu0Z7uBNfuB6QDO2H_CQIURk,2,2020-11-22 06:22:42,"Why are only 3 ethnic groups shown in the Statewide Racial Breakdown? The groups shown are Black/African American, Hispanic/Latino, and Native American/Alaskan Native. What about Asians? Middle Eastern? Michigan is made up of more than 3 ethnic groups and whites."
77,78,gp:AOqpTOGNZbIAsMkfNAgNWWeiaTNhMpsadA8h7HpcHOHwsWgSgYfRH1QBamWXY39Tz-QUdL11Zs0FhTPOCBn1Bgc,5,2020-11-29 11:48:25,This is very vital to me because I need to know what's going on out in the world because of what I do for a living. I help manufacture bumpers and ship them out all throughout the world here in Ionia Michigan. Thank you again. Godspeed
78,79,gp:AOqpTOFVb8apFNBusBIx9wDwpneT8IvnA-HQ8x4P3jh6gPMZNld3avCwgd_0JYHcOlm8b7m71I2mf19UgJFmzBc,1,2021-01-02 13:13:36,Covid-19 everywhere around me and n Not one notification..
79,80,gp:AOqpTOERtJ3ymSvrNFQBqk1iJm-hGGcASkJ71pQX_2fqiACbMmluIkRw-NY4jJVEfLVLDWaJx0D93_T13nAJ65w,1,2021-01-10 09:42:10,Has not checked for exposures in 2 weeks.
