,User ID,URL,Stars,Date,Review
10,11,gp:AOqpTOEDds7SZJ6cqd3m3T0OclRvBpiUSBtv5goCIrc1RAzkYwTAloV1nAaYnoqWm27baA2O3jDZQjtdvnJwNAU,1,2020-11-12 06:24:22,"There is absolutely no way to turn on exposure notifications. I've tried everything. Keep getting an error message when trying to do it from within the app, and the option is greyed-out when trying from within the phone settings, where it instead gives me a message telling me to install a participating app first. The phone does not seem to recognize this app as a participating app. Samsung Galaxy S20+, fully up-to-date Android OS, but cannot turn this on via app OR phone settings. Please fix."
11,12,gp:AOqpTOFvFEGn-dCFgNTJVqw61MASHgfYagitjbdLyss_V447RBfE7ZxBTMcz6eFbq-yFyb6QCHDAvQoxmtOzhZI,2,2020-12-17 06:31:22,"Installation hung, had to reinstall. though feedback is mentioned, no feedback method built into app. to save power would be nice to be able to turn off when at home location where no visitors or exposure is possible. just installed so may be more feedback later, but no method within app."
12,13,gp:AOqpTOFDONAnmUUirwbgPGxCKs5fsjG9HEkX2aveeyPW7uBXj_Bn66hEQoJfeS0Fv3WwB7LneE6gxgBMbkFAKaA,4,2020-11-11 08:15:01,"I have android 5 samsung note phone and I could install it. Read the info about the app which explains how it works (without IDg person or phone) and that made it clear that location setting doesnt have to be on. Bluetooth was activated by app; assume i need to have it active when outside the house. Haven't been anywhere yet, so can't really evaluate app properly. But happy to have this app and plenty of free and nearby testing where I live. We can use all the help we can get!"
13,14,gp:AOqpTOG1DkqhSopi1xQtMFK0D5hguGiJ4lzAWX98wis5hK2bePg8-g2xnTdP7wUEiSGPUHim_x5wpaeH8Zvk3YY,5,2020-11-11 07:43:10,"Seems simple enough, not sure what the review claiming they couldn't enable notifications was talking about. Installer had message about permissions when it was starting, and ""Settings"" button was right inside the app. AND in the ""Apps"" management entry under ""System Settings"", the normal toggle switch allowing notifications was there. I admit there is no way to tell if it's working until you actually get ""pinged"". Users might need to make sure Battery Optimization doesn't put it to sleep."
14,15,gp:AOqpTOFWA-L-EK4gI2NjS9yGxjxdfZo9amD6BAFOk8w3S_4dyHr-_swR7-bhLSnwEUMDPzEjOrIb1c_slIxScxA,3,2020-11-11 17:18:22,"Had to find a link from an article because it never showed up in the play store. Otherwise, I assume it's built on the same framework/template as many other states' apps and it remains to be seen how effective it is.If it really requires you to volunteer a positive test result, I'm not sure how they can expect much participation (or prevent trolling).Considering how little messaging I've seen and how resistant people are to even the most basic prevention, it seems like it may be a token gesture."
15,16,gp:AOqpTOG-PQzwuPg8_xX8ZbRo3SPXzN9jEhiAbgmaFoLxtqyta_7Yfl6TK079Y-sgIPM1ReyBxc8EU7sC0TxjFcI,5,2020-11-10 12:46:24,"Glad Maryland finally got one of these. It's absurd we don't just have a national system, but this is the next best thing. If you're worried about privacy, look up the ""3blue1brown"" video on YouTube explaining the cryptography behind contact tracing apps like this, and see for yourself how it keeps you safe and anonymous. Let's stop the spread."
16,17,gp:AOqpTOGjzAmmcpXWtBKJOYL3ujAO4nOjG25WK3D-O01H-wbSI5lRI07drvOmOAcyzYYxbVOpcx7eS16yX33no9A,5,2020-11-21 08:36:27,Thank you for this app. My grandparents have covid-19. This is very serious. Bluetooth does take up a lot of battery so I basically just turn it on before I leave to go to the store or out and shut it off while I'm safe at home. Please wear your masks and continue to social distance.
17,18,gp:AOqpTOHgHWyAzIoxYVTJYxJ0VP9fKci2eyOTQ9pz9IfJiRi9q_XVF-Ip6POT_VrGr29EqWqFUe8JVImrp79RkCo,3,2020-11-18 03:26:15,"I wish there was a way to enable exposure notifications from multiple jurisdictions. As someone that works in dc/md/va it would be nice to have all 3 apps on and able to notify you, but you can only have one app enabled at a time."
18,19,gp:AOqpTOGR4zi7Xr9J5qStpv-UB-6QwlBQjVG2OTt03kSGTfgXvQ9eRXbeINNjdRHveub9DJhz8b39j7ZK8rn22GQ,4,2020-11-10 09:15:46,"Glad MD was able to get this going. A nationwide alert system would of course be preferable, but the US is obviously not ready for that. Trivial to setup, unobtrusive, and the privacy/security framework seems sound."
19,20,gp:AOqpTOGop1CRI7Oaxl1wHBYzJ0lSmtFaGD2PYwMxFShSTZNIbiOldO4_0oWg4DvJ4lV7AircG-H-EI5TvUeM86M,1,2020-11-12 08:51:27,This app doesn't work. I was tested positive last week but am not able to update my status. I am living with at least 3 other family members who also tested positive but the app says I am not exposed. Maybe its too early and lots of bugs.
20,21,gp:AOqpTOE0Gf_zUGA7pB8RmiaeixAD3L9rTUaVg9DlihaeN1JLabEMUq1zdeOD1V9xOeLS_xLd__rMF2dunNsyhmw,1,2020-11-11 14:17:32,"The app does not register as being associated with Exposure Notifications for the Samsung Galaxy S20+. I attempted to contact the developer through the Play store, but received the following: ""Message bounced due to organizational settings."""
21,22,gp:AOqpTOF2Q8bSVX_3jHCdr7ReD2WMcKuR34qYSRDXp5uQTlRCTWfgxDoombGsy9dlQz7ZTFv3U4d6qbKBqmU4qfw,3,2020-11-12 02:18:10,"It was horrible trying to download and install this app at first. Something told me to try again at 5am. It was installed in a flash. If this is an indication that servers were busy, then I am extremely happy that Marylanders are using it."
22,23,gp:AOqpTOGg_0r4r9mkcEP85dpfTIuc2zjSSI0qVzpnZxVDDwHJKNEsm1pojJbizNdPM_3wAlYaGpNTyxAP91FywEM,5,2020-11-21 15:18:12,"Answer other's review: cannot turn on this app. Samsung S20, All the Android phone is automatic turn on the COVID notification. Go to setting and go Google set. will see the COVID 19 Notification turn on. Finally the MD launch the COVID 19 app. Thanks."
23,24,gp:AOqpTOGJOR0t0CbZYgik45NWahbo70dzOHrltLf1kSUsQYHCYsQ1qqw4cL8T73CXqtuI0XkAb_TENhfqfnbD6as,1,2020-11-18 15:12:48,App not turn on. Sends an error message each time. I've installed an uninstalled three times with no success. Google Pixel 3 XL running newest version of Android. Please fix the bugs.
24,25,gp:AOqpTOHLvdlU2NSYgyC96MdzpAjUE6tLPGFp-LcvbE6Bzi0V4mCGlbgW-3it0pKIrLobeSmCCMV92sshv3ax0yk,3,2020-11-14 17:29:05,"I don't quite understand how this is keeping me safe. It's relying on the honesty of the population. Those that self report using this app most likely won't be spending much outside their home. They'll be using door dash or have a family member or friend pick up what they need. Those that are positive and out in the community regularly will less likely self report on this app, if they even have the app installed."
25,26,gp:AOqpTOEj3HvQJJY29g5n0sFAczXXi4MS73G3bhBNpn8SJ3whgDn_cOQyH2qbs3GslLnvdIwZzVWYXeoYJKGv7rE,2,2020-11-11 12:55:31,"Without good data, useless. It should allow you to report known exposure sites and events rather than just personal test results. Oddly, a search for 'Maryland' does not find this app."
26,27,gp:AOqpTOFppjaOxt0OFDXHGfsF35vUoFch50GA-KN2wn02CbZMmIFyc38vu9Ai5MPUTVdDFwG_BeAfAVhG65xAsb4,5,2020-11-11 08:16:10,"This app is great! Easy to figure out, and the interface is good too. Exposure notifications were easy to turn on also."
27,28,gp:AOqpTOFm45AxXyLeztDmCWh70tBdKYZkRAoNVddlVYDM94CKD8o2RZQdSr_gP8H6a-MqH96hQmqVNrHMahXDgAU,3,2020-11-20 06:15:26,Just Downloaded But Unable To Turn On Notifications. Now It's Just Useless. And No It's Not My Phone. Please Fix Bugs.
28,29,gp:AOqpTOFBVbFWJYXB_7s_s1BSHJHPGv6Uv4xRPD4hq55oSuGlbojUm0R7e1CZa4LdMs_Didqlvht-ceu4mQmfZKg,1,2020-11-13 10:33:22,I have an LG ThinQ Android and was also unable to turn on notification directly or in settings. Same experience as comment below. Also tried uninstalling and re-installing app.
29,30,gp:AOqpTOEAKycDiD2V_HCAr0nT5e-r4tG0VvdYGyjZpuIAlunrFfef-xaF5FOYrBH-rLyGFeL4xtvrvVCZu1FIbQg,5,2020-12-06 04:55:00,Great app. Does not kill battery or face location. Please don't listen to the dumb conspiracy people. Everyone in MD should have this on their phone so we can get a control over the now uncontrolled virus.
30,31,gp:AOqpTOGdJ95ercHmBWbo0N0cWdQjKVPGYcYtFCnpLdjBVFcjHRkU-b7guR1p8ZeE86HDpdm35oO0kOznQdYWLnY,1,2020-12-06 10:20:45,I tested positive for covid and I can't get the alert to activate in the app. It asks for a one time verification code but there is no information on where I get this code. I am finding this app useless.
31,32,gp:AOqpTOGIdmJZATxERWXUNyw7XjeZ_Mr__0qh3cQ9kdjsH6QpjbH2MB8IdP9_72rLcZ4BDrEF8xWYf3eRLaA16j8,1,2020-11-23 23:37:14,Can't turn on exposure notifications. I have uninstalled and reinstalled the app. It still doesn't work.
32,33,gp:AOqpTOFxpOMHMq3qwbcf8UDd4H1T1sRKX_sPTG_hCcRYxXyhMqC83fZDcQ9QC-wi3e-IdhZqRgZCu7w6pK27tm4,1,2021-01-04 18:20:10,I have covid and need some kind of verification number to report my result. I don't have such a number and there is a useless help button that does not lead to any further information about getting a number.
33,34,gp:AOqpTOF10WEeKKqH9AcXllJOuBs5ptjFXnNph3rU1DenOQlPeffbt49bvwMbzU-lLCVXoFwpYCcfbOEes597NPw,5,2020-11-16 18:32:27,Hopefully this app keeps me safe so far what I have read about it seems safe for my phone privacy I'm giving it five stars for now I wonder if it will protect me and notify me in a safe distance from a infected person before they get within 6 feet with me I don't want to be talking to that person we're walking by somebody or around anybody and they are infected what about the people who are infected and don't even know that they are so many questions not enough words hope everybody's safe.
34,35,gp:AOqpTOEw7CMFBzbvunj1-_o7lUCBtrAncNRyKTZ3QXpPabgXaRM9ttszNdIl9Ei6U1sWTFDsLWJ3Y0VwDFV3vFQ,1,2021-01-05 11:10:04,Verification code??? Never got it. Tried a bunch if times... how can this be effective when you can't even use the most basic part of the app?
35,36,gp:AOqpTOHMoNIb0oMUe7-NkCYJ0K1CWcCz8Z5up6AhvuLWG_e652iXlxaEIMKzLdMZrXrmSCr7oGM18zCIhYFs-UI,5,2020-11-22 03:32:38,Great app and genius idea. Easy install and easy instructions. Could be a life saver!
36,37,gp:AOqpTOEkLvhdbZ6B-RCe4nB3DfIqCju85MRoaSAYEY_4eAafvIh8nmqBS5tpscHW7JUkbz9snQJthwQpOu8_hgQ,1,2020-12-19 07:37:42,"Arrogant and ignorant for each state to release their own app, as if people can't travel or even commute daily over state borders. You can only run one of these apps at a time. Even if you switch between apps, the contacts are only registered for people who run the same app."
37,38,gp:AOqpTOGVNArYDflImU4OBEMf2rVpooE9gnWqaCe5w3EkkxFxDuzjvVbDZApndTwhVOqZ_4ht3nSvdvYCVMNabWg,1,2020-11-10 14:33:51,"It will not work for me. I receive a notification saying "" something went wrong, try again"""
38,39,gp:AOqpTOERAT6X8zvwg8C7Av2tFM_ehRSK860_LRZBCQYlyG_7SuKwOoaN-1N4FtO4VNgwti7Tq_RUctTrixZSkHc,1,2020-11-18 12:44:56,Doesn't Work installed try to turn on says something went wrong. Un installed re installed. Same thing. Doesn't Work
39,40,gp:AOqpTOGmpjRgiBJO6OrOBCqwjq16KYvXTsk03TiKYapUf448GoBHTwFrkc2UTqu19HZp0TWdqqsyzzsJTgPBtqc,1,2020-11-16 11:42:33,I can't turn the exposure notification on. I have had the latest Android installed.
40,41,gp:AOqpTOE8FTWrHFMuthKR_xd_M85VZrc1zusqdx9EIIxzAIJaLzz1Zp4lbKriKBFCPY75EghEBk9d3GGRvUbh9fU,2,2020-11-21 07:47:11,"I had this downloaded for about 2 weeks and this phone has not gone off , I go out to work every day, go to Walmart and crafts store, now I know this should have at least gone off by now."
41,42,gp:AOqpTOGzWfb-UGd_m1RFiXK0JrOiiO9WlERfHydHkaZgp2Svyw6Vo8WDWxSEZKHN-Li64lYfx5o864a1hX_7zzs,5,2020-11-11 06:42:02,This is currently hard to find in the store and doesn't show up under normal ENS covid searches!
42,43,gp:AOqpTOEd_LTLTirB7ApsFHEutFm-oONv3KisLH_SP1nvqAi7KXbmZnyf963d993Ves9jxtCseSZsOMdcT_1Ln3s,1,2020-11-23 11:45:16,Doesn't seem accurate. I work in a hospital with 40+ covid positive patients everyday but the app always tells me I havent been near anyone with covid....
43,44,gp:AOqpTOHDfMW_iEh_ea_4Z6qVnQ_CZwL7x-bz5Xwu-uv4QKvSZ5F9rrUM1_eNwAeYGKOx5vBx4grcTGOUeY2qRWE,5,2020-11-10 15:54:37,"Easy to set us and very clear instructions on how to use. For those worried about privacy, the technology is designed to keep users anonymous."
44,45,gp:AOqpTOGa4E-f0bwtHOBAJULs5ItM_QLi1pkYRVMvPcF_6PECT08zahfY6EDJsy-PrVBB17Acbrx5pfnIaByu1YY,5,2020-11-11 06:18:01,Thank you. Low power Bluetooth will help us keep track.
45,46,gp:AOqpTOGRB_z7kI5GL7a1xlLB_lJO6TmT4ROz_LzPceMKz1UtyOZqbjuwkAU-ufxkFVv7DxB_7K6QsYdt-kuqKBE,4,2020-12-01 16:20:51,Yeah I think this is going to be helpful for me I try to make sure to always follow the CDC and take care of my health and also my wife and family.
46,47,gp:AOqpTOGCNT9BOPgal152Nq6UpF2WRn5b193E31EiWyEX0bufeADd92agxVSp5klyTXTrCbYEzLdYOHXvDsif0tM,1,2020-11-12 15:53:28,Made me update google play and it still doesn't work! Super helpful! Thanks
47,48,gp:AOqpTOGKXWsBPljp7wFRw6cvxidX8qhNSN7fkj3ZOK6GaQS9tPBqS8zqKhxtwtO75KW_DCexJqkgM-qvLDwWi5I,1,2020-12-05 10:52:41,"Won't let me turn it on. Keeps saying ""Something went wrong. Try again."""
48,49,gp:AOqpTOH3C3lWdmAiSWLQVaYC6Qe-KcdYg635SAyicW4yOxxgFqu-kiUpLTNJ3ov0NyVSzyN_UgVWhjeGWEStKuY,2,2020-11-29 07:04:37,"Good to know about possible exposure but using bluetooth is almost as bad, please change this?"
49,50,gp:AOqpTOF73lbQw1x23TPGcaMNIDarCnN4q4QWSwvXDmLsLAUt6S9hKIA3Auiona-IYg-YLbJEKSCvu2LygEITEUY,1,2020-11-16 09:20:12,Poorly written. App can not be moved to external SD memory
50,51,gp:AOqpTOG-YKSehllFKiG5QCkGLUMw6-YjRoDF3-ZY0VpzrwAHkyRbCGVun0Mmweg6S0D7uW6mKP7OJQHXUYy3McE,2,2020-12-11 09:19:42,I wish I could use both Maryland and Pennsylvania COVID apps because I live in Maryland and work in Pennsylvania. But I can only get notifications from one of them. I am more likely to get exposed to COVID in PA then MD. Other then that it is nice.
51,52,gp:AOqpTOEqNKumC22JT_trioO5J42HeRUiKzmV3Kc4bOIQMfM-2wwCyETrpNp5SUMKdGjIYJIF3Vy4iWrtyi1St2Q,1,2020-12-11 09:13:18,It is taking so long for me to get my test results that by the time I get them this app will have forgotten everyone I came in contact with.
52,53,gp:AOqpTOGyi0-x2aqwcpUx56UbSrQ6q7pA4ep-zpS50CoHBo0GqFwaXzYIdTbn1scCIdZLxsL98432ZOIlS2C5QFQ,1,2020-11-13 20:53:21,I cant even enable anything. Keeps saying something went wrong try again.
53,54,gp:AOqpTOHRyUizSNj2K5JgRRCyiYbIUfWKkCcNnsOwPYmpgGpEjsRvidGoaAgMXBijyxFbJh8tWXtk2nKfEJFANQs,2,2020-11-21 15:08:49,I don't think this works. I've worked with covid patients since I installed this app and not once did this app alert me to anything.
54,55,gp:AOqpTOFdF0VohZJ0vestbLkRJY4cmOr08Bmf1oQ_c0hvwDxhFdqV0fNo5ALFTgwR92f1Mh6etMnIZXAcYyd91c0,5,2020-11-12 08:05:49,"This application will significantly improve our ability to track this virus, perform contact tracing, and prevent major outbreaks."
55,56,gp:AOqpTOEmCrbfc3AnVDcK_Adfkkj1f7kEBHZAbdla8oPWmN5tCUbpAXucNgP9tfJukSyTmcR1PrJbFMtPAcVmQXw,5,2020-11-10 17:10:50,Nice to see finally Maryland has one. If you live or work in the DMV also get Virginia and DC's app also.
56,57,gp:AOqpTOHRryUxk4yDMln9eO2WcpSelh-UtjBPMKGBkLM6Ghxorv6_syhHVVBz7lE_KwPvYEiZzy-CssRVZPMuSMg,5,2020-11-28 08:30:51,"Very easy to use, nice privacy guarantee"
57,58,gp:AOqpTOFhG1eS5N9EKifalWQ_4zCVTIfIhCOs63ZCzfcyOPqGNst6ya2uMjn9IGUq3gGm7gOwiXPDE-mqMSyN2jI,3,2021-01-05 14:47:55,I very much like the ideal that my state has this app with covid being so bad
58,59,gp:AOqpTOG406gCAjVKt-WTMMPvtypXuUYkbv1SslyfvGI_ImbLej6imOjq5mOz8igrs6AOJXaiJN6L6dDrJen9Vxs,5,2020-11-10 08:15:27,I haven't received any alerts yet (thank goodness). So far so good!
59,60,gp:AOqpTOHD4dGTm7E3244i5BeMSsIKiZTUs3IygT5DSmdSMz4vpQOf-VHBI6t3Q7c5JvtjVRa2InvgyzoZ5XhMSK8,3,2020-11-15 04:16:23,"Just downloaded the app so I'm unsure of how great it works just yet, however please change the icon as it triggers my trypophobia!"
60,61,gp:AOqpTOFzeQ3922fDnQtuFSLZljgC4N4V5qdXleieCyf2a791ieFM6yCN4pWy8ANdKUqE0D7PIU3biKu5L_YrvWw,5,2020-12-24 00:59:58,The app is ok good if used properly & commonly and frequently
61,62,gp:AOqpTOGlK0N1VVo1D0sxzC32WobkKmmRCOwJI4--NT6naMRC8NtzSpYoI_Yb76HmjVlSP6vO9x75DiV131hSePo,4,2020-11-15 08:21:15,It would be a good idea to add the current state guidelines.
62,63,gp:AOqpTOEhRufDVLrRSWzaFjam_yqvErHMkc6OuUezirkTNfVD4iIR9dvhZEoEembDh6_q91QRT1vgtGeKZFhy32s,5,2020-11-27 19:43:03,A good app for a good idea :chevere:!
63,64,gp:AOqpTOEimYtt4QBeumxEl1dBGW_ZTSisXWtSByKOhkvgTMy-cwRDKCKww-tzfpaS4ZGRCatC0eLcecKjo5RYG6g,5,2020-11-14 13:29:24,Though it came very late but its still better. Developing countries launched this kind of app within one month of covid outbreaks..
64,65,gp:AOqpTOF-T9g2y-2ry0H9jWViP-Ci0V942Ct6421jeNTV_OK4I8EiWVdDs2Jd1EcVlF-WwJsCyaOs2d1cCU8jn_M,5,2020-11-10 18:04:28,"Solving real world problems with technology! Slickly designed, based open source software!"
65,66,gp:AOqpTOELp8qtE9PEEGvtL-dmVi-97xKxntguuW4RZafU6HJIcSICgkcAWonX9tgeGK_Ceb-E3u72wMRCbnf4ytw,1,2020-12-15 03:54:56,I came in contact with someone who tested positive and it didn't alert me about anything
66,67,gp:AOqpTOFs97Kx4L_9FimswBakDgCykd3VLChg144q39BVqHiYT7Doe-4shT1TGspgC-Uep7Ede6cE9X8Zmyp3hAI,5,2020-11-10 14:29:15,Hopefully enough people will use this to make it useful. Stay safe as we go into Winter.
67,68,gp:AOqpTOHzkKB0n-uWFQXW-sMGPbYKIGb3UU27RTwC9Okv9ZVa91Fof0AHptxeCIooXl7dXnuloFXlmgh6NEMnGIY,1,2020-12-05 05:52:20,Cannot turn on exposure notifications
68,69,gp:AOqpTOGqQch9bLE5G0HYDdoQn84U9xNBBXRe4Wwl8bmWIlTrmBqJ0fVNS2LHSj5CRlnNhbLOStCVSsCTVF73Gmc,3,2020-12-06 05:49:17,Needs to be listed and available at the Top of your Maryland coronavirus web page! Also how to update it! Mine needed that...why not automatic? Boo! Like hogan wasting $9million on South Korean tests!
69,70,gp:AOqpTOHskrv8u2Y0LbC4jVKTl_0csoRAzua0h6lmqKOvLu2ga5EIjaQzmOOZJ41OaQeO2TSyIYlbSFjv09cogLw,3,2020-12-29 15:11:14,Interferes with bluetooth devices
70,71,gp:AOqpTOEsxmAqqkD-NNM605pHm7NUR5MpZ3jx-a22RwY5RAYATgbJCc5HnYiFaOhhETMTsJfQrr3wiAdKzVGb5EY,1,2020-11-15 11:16:32,Notice just posted someone in my apartment complex tested positive on Friday 13 November but nothing on the app. I think someone needs to go back to the drawing board on this one.
71,72,gp:AOqpTOHTEqQHz4aEkLGDV1YZNTCkEBFEtrIARacTI2Z4ptpkbwKdMKWQELy2wY7N1pwE73S-obG-UAU6lI9LeAY,5,2020-11-11 19:02:07,Easy install for Samsung Galaxy 10+.
72,73,gp:AOqpTOFF-JHbwgiBejhtj3KJsQvH0e0PaRiCeXYlCQt9wEL_xf94jHITKJryFo3j4UOzq6zFMldDTX0Snd8juVc,5,2020-11-28 14:35:26,Apps like these save lives. I am blessed to live in Maryland.
73,74,gp:AOqpTOHi1jT3nxJWFJO9EtPcHjr9WOHxRd2WvQKQTJ2uAC0yjnmrIe2jr2bb1bv7UPXg65X0fE_ckTTcej5NWlI,1,2020-12-17 08:43:39,"Great concept, however, doesn't work if you can't report a positive test! It's requires MD health department to give you a code. Contact tracer had no clue that they we able to give a code and couldn't figure it out. My efforts to help the community were squandered by a poor system."
74,75,gp:AOqpTOFdjBEyvW96R-WZCk8-Es8l6BRWr6o7EJbhc-1iYtaNvWMSIe5eH209DbCjUM81n93uWVQMkWwwteU6zvA,5,2020-12-13 11:14:18,I am very glad to have this app available. Thank you very much 😊
75,76,gp:AOqpTOFMOZnSCFkL3rNeXqt3MRYEqnXn3Hr3Pz49CUIPAnTg2_B-qII7O6iNoH8r0A1UITfqsc7Ef37b-TLO5PE,5,2020-11-11 09:07:50,"Downloaded the app and immediately got Covid! Works like charm!! 🤡 Wait, what?"
76,77,gp:AOqpTOF4G_ixFu10eKlbvFOhGjfMJFH6UuXcwhstb4mBxF-ewpLCntU_0CNo5mlJeKBlSZUysTFTVW5YRToBqSg,1,2020-11-23 03:16:49,It is asking for an access code from my test. I DON'T HAVE ONE! Where is this code!? So frustrating 😫
77,78,gp:AOqpTOGB03K9im-7WyFkv-CJ3PfkmKBp0Udt6zfw4vmzqnXC9F2heCqqgy8ztOT9UrRZOXMp95imNbdS6Rn4c_s,2,2020-11-28 15:23:36,It says I have not been exposed to someone who tested positive but I might have been
78,79,gp:AOqpTOGL_ZTnfwkMAlJVNFZmnNl_pyoleItVzmmoQ2lONF3Li_R9DfdbraNCpVIPBlbRZFMuebMX-NwpFxVMnVo,5,2020-12-21 10:21:28,Thanks MD Dept of Health! I'll take all the layers I can get.
79,80,gp:AOqpTOFdAcR5FUVSRaMhbJbDjcuVcqw1bH9E9LxoO8agoBBoCYYMZPtOt2oGQ2BMy1Z5WAtso0Z3GAbZ0GsyoeU,4,2021-01-09 14:41:56,"So far no good because after more than a month of having the app it never showed me a single case of someone near by being positive for Covid19 so this app needs work or be part of another better app...Alone is not working well or is there nobody actually positive for this Pandemic in my area, which I doubt. People do not want to show strangers about their situations, do not blame them, needs a new path and way to release this to us who do not, hope to never get such a horrible sickness..."
80,81,gp:AOqpTOGAPhXLGryPWuyscnTaGHHhV17rNr1RJSSYsAL6PTpx4TAaD5V3WSHhgQqD8U_c8QZlgtbk13ZUsJhVOuw,5,2020-12-10 12:03:17,Haven't had any alerts as of yet
81,82,gp:AOqpTOFjcHhQKlpOBRl9mgubRHSRiRIQ5wa2wjVP-kpBYBk_aogNLtHijEKOb5N_1ob6bsuKz9IIaU3_ThiFkUo,3,2020-11-16 17:32:20,"I would have kept this app if it didn't require my bluetooth be on all the time. Great idea, though. Thanks for working this, though."
82,83,gp:AOqpTOH0_aLT5z1rBuyJM2bux59GlNUICXHI68f4OHVpG-vpsTWH9tadSgK5sfcU4F-RjZeOymYgZWWq1y9Ih9Y,2,2020-11-17 13:37:58,Installed. Then my battery started draining way faster than usual. Uninstalled. I will update my review when I see if the battery drain goes away or not.
83,84,gp:AOqpTOEn2Uuc5AsWBRUV3RMbkwjzwSVUb3WniCKpmuioobxKkoSyXj8dggU4QX0F_2y1BcS7XeUaOuMXKP0hm8A,5,2020-11-14 21:56:32,"BETTER Than nothing! At least they are trying SOMETHING! Unlike our current ""Commander And Tweet""!!"
