,User ID,URL,Stars,Date,Review
63,64,gp:AOqpTOFu_OYhTCHr-DItHHb5OBlxLL6XMgHKinIOJwjLRh6cPlldW7C5k5V00n1SR8ZpsWauNnP2m7_1547jIA,4,2020-11-12 20:39:02,"Do your part, wear your mask, keep your distance and install the app"
64,65,gp:AOqpTOF07zzmr4NtBvkaXRA6rgJdV1rwcJe3e7-iNRzstfZy0P3IEeENrFF6xfVCLlAICg1-WKnlz0VAX7LI3A,5,2020-11-18 05:26:01,Very helpful app
65,66,gp:AOqpTOHCUQoQyySsuUZHoTUNmuHtXCIXnQcawEGPDlhe8XAl6Fq8p_rQLFo5gPPunbj7icrRqBZZTgDgwnlWQg,2,2020-11-30 22:07:08,Dont know if it work...
66,67,gp:AOqpTOHIgp67SGHYZbG2Pfkd-rC2zivoaLiRH6E2Ns9Ct2Z2NhF_UY1UOdyGwb6uNFtxXQluKGHUatODT8sYVQ,5,2020-11-15 13:15:53,Its help know whats going on ct...
67,68,gp:AOqpTOGGeDyOLkmTBktEOvqzc_w93u_iykb1_-T_1r4YqX-a35KvGZ1t2YGIN_9WToWOszu1ydSpoRjHB2BCLg,1,2020-11-18 05:21:06,This app dont work at all..i downloud but no said anything at all.
68,69,gp:AOqpTOG35zcJxHQNmL6DgwCIyBIxSc5a-BXUw7gEIoY7808DVjKtmRXRCCtO9f0nfAjpf_M7gNujHSLoy8Hj8g,3,2020-12-11 17:17:02,Is this app just for CT? Does it work in Maine? I've had it for a month and no notifications as cases are spiking here.
69,70,gp:AOqpTOG1hcYMjUNww3SYFr4N3XVWhf1dzPnaHGI2o4xFIWVToI5wQYsRF9_pgkuf5fYus2KWIf9Y1xz-K5vBEQ,1,2021-01-11 12:31:10,IT REALLY SOUNDS LIKE THIS APP SUCKS.!!! Reading the reviews I DEFINITELY WOULD NOT INSTALL THIS ON MY PHONE. 👎 👎 👎 FROM AN ANDROID USER.
70,71,gp:AOqpTOEZpUfEdtGboO9jkVXkCDmj5IrUdGasxEH4GrRtzxCj0V_HGXy0Bgq2758X-NiBLmSidNCYk625Ze_lNA,1,2021-01-07 20:04:04,What code do I have to enter? I was never given one.
71,72,gp:AOqpTOEGIept0ooojFhk6o1YhW6jhioesgzi7jdkfCV-SFa5h8iFpTcXsfiok6ea-KWqdniJHjCo4UtvO21cIA,5,2020-12-03 05:20:19,The best thing that ever came out
72,73,gp:AOqpTOGShNDoYH1oy3eiBwjcXDbvyMxGTt4p8mNanVtArCvDXBBh7SSksZA9UYZ4jQ3MWuyVxEiL_NvFPFKKFw,1,2020-12-10 08:44:30,I was exposed to the virus and this app never warned me. To me this app sucks
73,74,gp:AOqpTOFl4K9OGkLnd-Se7MfMrTuMjmUjzwcV-6vox-iQsZ3DERg1_RLOZ3hVRvmvdfX72jZQn7z-YZVRG1EGKg,1,2020-12-13 13:28:45,It was slowing my phone down
74,75,gp:AOqpTOGai4M2CYJUdAkjz_f0AjTvXcSnhbqMdX9kggKQKWC75jW3EGpWEmBK7VEGaO-CuaB_7oXLGUaVmV0htw,4,2020-12-18 16:29:15,They should have a nation wide one not state by state
75,76,gp:AOqpTOEYgcOq_tkEwcm0EpWpIr-ZkbWqvr3jETEgsJIO9olFElCB06DiCHeclhzkY0IYYTZuNOiNt4QvNeJawg,4,2020-12-12 06:53:24,Im not going to test this app.
76,77,gp:AOqpTOFxu7JhW67OVepPpJtoeCXLG_xTB3jiu4-FRnI8rp3eq8yUrSAPF26i9q4sHBxRP4Ow5wMbJFFW6UbJYg,1,2020-11-12 19:39:12,This app will not install on my Samsung phone.
77,78,gp:AOqpTOHDOfhmahjVdLyHZMt-VtQfMyFJnncTzV0jHdeQp7d6xPkq_95p_SgqaHIIa5gpLgcHoMzmHTEYHgq_8A,1,2020-12-28 02:34:16,Was exposed and received no notification
78,79,gp:AOqpTOEty_hchHar8VkJzW5QGrLcu2iEo4mXomULzzeSekWvMVbaixaDxALDnZai9UYIpgh1_AF6MoZb3JbFOw,3,2020-11-14 08:49:59,Idk I live in milford
79,80,gp:AOqpTOGMXlBaJIiIj9yeFaCLw3cQ8i75DWnfjEDvNV-E7d8m2tjuDVZxM07s33LVAI4S6OF63qg-X9Mc08C2yQ,5,2020-12-22 21:42:32,Idk what to do with the app
80,81,gp:AOqpTOE5fH7f_TYPGIt7IGd8c9jbyYCo6Uukyj68Rd6nesYJ2ZXkQsiek1_WUz3JtU9P9_WwJY7F0cL6gSExwQ,1,2020-11-12 04:36:31,This is so evil
81,82,gp:AOqpTOHrDvIjpGGu2lIeg9rxUaIgn8Dogt8ua9Cf8sbEUXNR6obHtNwxopa4f5dS_nqF3K7M-GDSFSxi-mccsA,4,2021-01-01 07:25:39,Just saw
82,83,gp:AOqpTOGPMMMVZ-847NlAYZqVuOwXKHJ3iONAz9cIbgBCBAi6GPXyfeQKwIu5QtEvRxKfX8a79OC5w4ynANM8aw,5,2021-01-13 13:30:19,Great
83,84,gp:AOqpTOELhoCRbsJlJ0BkXwDt696DtD1-kNMM2hmkxbimwX-uRBQEGmxFh2Ve6VhiMDty5pSiKElBtVs1G1HTPg,1,2020-12-06 13:10:29,Not working
84,85,gp:AOqpTOGJBSNWnH8qyM-qzkwWxaI1_7Ria_r68VssXd1IBYkjcFXoCwu5iO8us_RN3_5AMndgVt9zJixze1depQ,5,2020-12-12 21:24:14,I love it
85,86,gp:AOqpTOHh1k2ugjYH_J12oCCufKbXvYy4O4Em6EF0yP0uOwu2amCKz8RmY_uxBW9iFHU8gvUMrvpBMSGpu28q4w,5,2020-12-06 12:16:46,Goodapp
86,87,gp:AOqpTOGJ4acKwCrGF64l26a1WdBc5H_36k-yDQZFBBoWYuFqhHkMoXA277t9PKrt7GorekjtCfZ-FYrXfoRj-Q,5,2020-12-17 07:25:14,Good.
87,88,gp:AOqpTOFCepfe7TOlxivmcm8SIErrTkRAWkdPcZ3E3Q98p31S5UOJEDZoGWj1qmsaztdBCoI0ykBbQGAVHfByZA,2,2020-11-16 06:35:46,Wont work
88,89,gp:AOqpTOHyvtdctfa6b-HO_PISMDh44ETj80ihg6YHeEiHaWm5M_DcKALpVsLME6CqE3D3VQ1pxBEuH1trIXe2kg,2,2020-11-28 08:27:46,Buymeburgerkingmumbalawmymamalost
89,90,gp:AOqpTOHxDiYlKrUx1e29W8yYSnSpWNNF1dKpZiIHEeL1qP3HU_HqngBg97BsNUr1zwK3MfgiOs2Wwpxtv6Ht-w,5,2020-11-15 04:07:27,Finally
90,91,gp:AOqpTOHrBvarrDSrG4G-mYb_zXYdiSo3f5OUaBAD20l2SB7IN2iFanHvaEtoevY_ywrGXTLJIYh_c2jjN_1IsQ,5,2020-11-30 05:02:08,Great
91,92,gp:AOqpTOGCkRxY0s7jiqC8P1dI9fvZ_m1i9sAymG0VpRLeaZgGRt2wGiUq2A-HIG-yTKWMdSnbM55uceZ0SorT2w,5,2020-11-21 17:10:48,Great
92,93,gp:AOqpTOFj3L0ngL_0TAK_CJLT7JMlvOKBD3f4i2bDY-Ivh6ikNuVGXVhF5gJFRUk7uz2-rew6eb9UZm1OTvRU0A,5,2020-11-12 20:10:25,Cool
93,94,gp:AOqpTOFlKXk4sA7l0cz-DkYQc_5JATR1mGKHHtTfKOZQ1pr1iypdxSY85ZCTM5mAOxdxFu_A-IMFpo-mg4Ezqg,5,2020-11-19 17:14:02,Good
94,95,gp:AOqpTOHgoROD06rooA3HRVR_XQL2k3htayv-a_sur4xLN3ERmJSLGpdLZT32ZJdi91hF1raFFLzf3i3B6oCLRw,1,2020-11-14 08:17:46,No. Evil.
95,96,gp:AOqpTOG0kqxzcThlHrB-PosgRYxYgM-0OJShEvPUjDoGsWp5sN2IWVZy-VZhe7sv-X_ecEZ921_seltwtKuOkg,2,2020-12-07 15:30:36,hews
