,User ID,Username,Title,Stars,Date,Review
10,11,AuntJess,Help your community,5,2020-08-21 11:46:56,This app can help slow coronavirus in our communities. I hope many people download! It’s so easy to set up and there are no privacy concerns - it’s safe and secure.
11,12,JennaRut,"Simple, private and safe",5,2020-08-20 00:43:49,So easy to install and knowing it is working in the background to help keep me informed of unknown exposures is brilliant. All while keeping my identity unknown is very innovative. Well done.
12,13,Hot Toasted Buns!,Our lives are in the line!!!,1,2021-01-08 23:57:06,"What’s wrong with AZ? Why can’t they move the importance of a working app up the prioritization list in a timely manner? 
If it’s well past the time that the whole state has a working app! An app where we can not only receive notifications but also REPORT positive results without all the GobbleDeGook official codes etc.."
13,14,Manuelcarl,I feel safe,5,2020-08-21 05:24:16,This app is very well designed and stable! I feel safe knowing this will be an extra layer of our health! Bear down
14,15,Goofytina,Doesn’t work,1,2020-09-25 18:56:45,If I could give it negative stars I would. My daughter is at the university of Arizona gets notified multiple times while getting food she has been in contact. Stating she was in contact for 20mins. She has no in person classes and is stuck in her dorm all day. She is on our third mandatory covid test by university. All negative
15,16,jco223,Grateful for this,5,2020-08-21 01:27:04,The interface of the app explains how it works clearly. So glad it is privacy focused and a nonprofit is behind it. Thank you!
16,17,matt1o.jh,Ios 12.5 compatibility,5,2020-12-14 22:06:14,Plz update this app to support ios 12.5 😁
17,18,Medreeze,Pointless,1,2020-12-18 19:40:29,"Great concept in theory, but that’s about it. 

First, what good is using the phones of the population, if said population doesn’t have the app?

Secondly, and way more damning... I had felt symptoms a full ten days ago, and received my positive test eight days ago. How is the app supposed to work if I can’t log a positive result?

My wife contracted covid from a work colleague (neither of whom have any idea what this app is) and i contracted covid from my wife. Yet the app has not the slightest clue i’m sick. 

Deleting this pointless app."
18,19,jexxica21,Useless,1,2020-12-18 17:43:12,"This app is useless; I have been trying for 10 days to report the positive diagnosis in my household and it does not allow me to update my diagnosis to show that I, and everyone in my household, is positive."
19,20,Cezannechavez,Positive.,1,2020-11-24 22:04:01,"I tested positive but there is no way of informing the app.
Be aware folks that this app isn’t accurate. 
If I can’t update the app that I’m positive there are likely many others. 
Needs an update ASAP."
20,21,jcextreme88,"Not quite useful, yet",2,2021-01-11 19:57:04,"This app needs to be released to the public, it’s been months since it’s original release but limiting to UArizona and NAU render it useless."
21,22,Tony_AZ,Used 40% of my battery very quickly,1,2020-09-23 01:11:23,"I want to do this.  I want this app to work.  But wow, the battery drain is UNREAL.  Fix it and I will use again."
22,23,frustrated._.,Bug,1,2020-09-18 17:38:50,"Ever since the update a day ago, I can’t view the details about my possible exposures. I have no idea what level they are or how long I was exposed. THE APP ISNT WORKING SINCE THE UPDATE"
23,24,Koppo180,Useless,1,2020-12-17 01:04:55,I literally work in a hospital with confirmed Covid-19 patients and go in their rooms everyday I work. The app has never told me I had a possible exposure. Good job AZ!
