,User ID,Username,Title,Stars,Date,Review
28,29,Croutonzz,Waste,1,2020-12-25 13:02:56,"Nobody uses it, you have to be 18 which eliminates a major portion of the population that is also susceptible to carrying/transmitting the virus, and it’s just a major waste of space at this point. If people actually used it maybe it would make sense, but until it’s widely supported you’re just offering free private info about yourself to the government."
29,30,SatoriBerner,Great idea,5,2020-10-01 23:20:52,This is a great idea for an app. I suppose whether or not it does well directly depends on how many people use it..... so download it!!! :D
30,31,wf013,county selection,3,2020-12-02 20:06:08,it would be nice of you could 'permanently' select a county instead of having to do it every time you want to see your local county.  lots of scrolling to get to Susquehanna county
31,32,Marmarz,Just started using the app,5,2020-09-23 15:44:31,I wish Apple would make it for my iwatch
32,33,MattAaron,Everyone should install this,5,2020-09-22 20:16:03,Automated contact tracing could save lives
33,34,peachtree43,Great concept,5,2020-09-23 15:20:32,Excited to see this app launch. Participation will give granular data to aid policymakers and accelerate the return to a more normal life in this state.
34,35,illmaticone,Only works if we all use honestly,5,2020-09-22 16:33:52,Please go download and use this as suggested.
35,36,Gregcheersykes,Great,5,2020-09-23 05:08:56,"Finally this app is out and it uses the Apple API!  Great!  Now we just need widespread use!  It’s a pretty good app for coming from the PA Government, so kudos!!"
36,37,Mary Beth Z,Think I received exposure alert but it disappeared!! Can someone assist? How can I verify? Thanks,3,2020-11-05 16:28:23,I think I received an exposure alert but it disappeared. Please let me know how I can verify
37,38,409Joe,Wolf in Sheep’s Clothing,1,2020-09-23 13:20:23,This app shouldn’t even exist. It does however provide data proving that the curve was flattened long ago.  Nice job. However I’ve had the app installed for a day and it drains my battery from nearly 100% to single digits in less than an hour.
38,39,Bj in kid min,Check the math,3,2020-12-03 17:05:07,The numbers for increases in cases and deaths are not accurate. Appears to be a math error or an issue with the data
39,40,B2bhawaii,Alert?,1,2020-12-21 16:20:46,Can someone actually post a photo of what the alert will look like? I’ve gotten alerts from this app before and they disappear right away. I have no idea if it was an exposure alert or not.
40,41,Ken Geist,Easy and simple!,5,2020-09-23 01:42:09,"Great app, simple to use! Puts my mind at ease"
41,42,DoeWDW,Easy,5,2020-09-22 23:13:36,Easy to set up and easy to use
42,43,Obywann,Nice app,5,2020-09-23 00:15:12,Happy our state finally released an official app.  Love you Wolf and Levine
43,44,Pongo5295,BATTERY ALERT!,1,2020-09-23 03:26:33,"I just want to report SEVERE BATTERY DEPLETION! The app was only on my device for a matter of minutes when I saw my battery go from 94% to 86% in about 30 seconds! It never has done that before. 

I deleted the app."
44,45,Stating the facts,Thankful for this app,5,2020-09-23 02:55:43,Thankful for this app!
45,46,reopen pa,Waste of time,1,2020-09-23 12:43:29,Do you have this available for the nursing homes you locked down as well?
46,47,Voobu,Not helpful,1,2020-09-26 00:33:35,"If a real pandemic comes along one day, they’ll have the “groundwork” laid out to track sick people.  A lot of wasted time and money for a treatable virus."
47,48,Crack addict.,Horrible,1,2020-09-23 00:53:41,After downloading app my battery life was down a 1/4 and the orange light indicating my microphone was being used kept turning on.
48,49,mdof4,Sad,1,2020-11-18 14:22:53,Can’t use on iphones that you can’t use 13 plus software on.
49,50,ShanLip,Drains battery horribly!,1,2020-09-27 22:16:00,Had no battery issues till I downloaded this app!  Complete BS.
50,51,"Cosmo Kramer, MD",Avoid and all Costs,1,2020-09-24 18:15:44,Kills your battery and provides no value (like Wolf).
51,52,ffs what name isnt taken,Meh,2,2020-09-23 15:49:27,Consistent error 1002 when attempting to set up.
52,53,jbloom81,Do not download,1,2020-09-23 20:07:11,This app is terrible. Does nothing for you. Just another wolf in sheep’s clothing! Beware!!!
53,54,WickedVisage,I can't use this.,1,2020-12-16 09:36:05,IPhone 6. I can't use this. IOS 12.5.
54,55,markm531,App not Accurate,1,2020-12-26 01:19:15,This app is not accurate at all.
55,56,Jon shanahan,Wear a mask,5,2020-09-22 13:42:27,Stop the spread
56,57,Jessicamana,No Thanks,1,2020-09-23 03:33:14,This is late. This is stupid. This is a waste of time.
57,58,Wifey_14,Only for Pennsylvania,1,2020-12-09 02:30:43,Is this app strictly for PENNSYLVANIA?
58,59,riganati,False Negative Exposure,1,2021-01-08 20:19:09,Never received an alert. Got COVID. Never received 6 digit code from Health Dept. after testing positive. No way to notify others of COVID exposure anonymously or otherwise. App is less than useless without this missing link. Can lead you to believe you haven’t been exposed when you might have been.
59,60,HopMatt,Doesn’t work,1,2021-01-06 02:22:18,"I’ve received 0 exposure notifications living in one of the biggest COVID hotspots in the nation and having been near people who tested positive.

EDIT: These people are using the app and have entered their code from the DoH. 

This app does not work."
60,61,BPI1356,Why at state level?,5,2020-09-28 18:06:37,This app has limited impact.  It should be used on a national level.  There’s also no advertisements on this?  It should be pushed through YouTube ads.  I found it only by searching on App Store.
61,62,Carldarunner,No alert code,1,2021-01-05 13:31:28,"Tested positive, but received no code. Therefore this app, due to an apparent lack of foresight and planning, is worse than useless. It makes people think that they could be notified of an exposure when in fact this is not happening."
62,63,Hells Critic,Tested Positive,1,2020-12-11 00:13:02,I tested positive for Covid and no one gave me a code for the app like they are to. The state is not the using the app as it says. Cause I know others who have tested positive and no one contacted them either. Really this app is so bad it should not even have one star.
63,64,Arctic187,Could be useful but isn’t,1,2020-11-26 03:42:09,"Knew I had likely had covid 6 days ago, have a positive test now. There is no way to report a positive test without DOH giving you a special code which you will never receive because they are too busy. It’s a waste of time, don’t bother."
64,65,9908&tuther,Great idea.  Doesn’t work.,2,2020-11-15 18:22:40,"I have COVID.

  I got a test as soon as I could after symptoms began. As soon as I got results, I contacted the number provided on the app to get a 6 digit code to enter so my casual contacts could be notified.  That was on Thursday.  It’s now Sunday.  No code.  I’ve called 3 times.  So it’s now been likely 1.5 weeks since I was infected and no one has been notified by the app.  

RIDICULOUS.  

(And I notified everyone I know; this was for more casual encounters)."
65,66,kgs33981,Error Code 1003,1,2020-11-12 18:28:00,I keep getting an error code when I click to get started. I deleted it and tried again but the error keeps happening.
66,67,bdtufdthgf,Don’t waste your time,1,2020-10-27 17:31:53,Can’t tell app you have tested positive for COVID. 4 days and counting and still no activation code.
67,68,KK_DA_CAT😺,Useless if the health dept isn’t contact tracing,1,2021-01-11 16:17:33,"This app seems like a great idea. However, it requires users to input a code given to them by their local health dept. Four members of my family tested positive recently. Only 1 of the 4 received a call from the health dept., and nobody received a code for the app. As a result, none of my family’s info is included in this app’s supposed tracing. And, the fifth person in my family has received no alerts telling them that they were exposed to Covid, even though they clearly were. Totally useless and deleting the app today."
