,User ID,Username,Title,Stars,Date,Review
24,25,yoh4il3y,The more the merrier,5,2020-08-26 18:08:38,This is an awesome app and the more people that use it the more effective it is!  Tell your friends to download :)
25,26,NV_Gal,Bug fixed fast—helpful app,5,2020-08-27 10:42:32,Start bug was fixed fast.
26,27,Vegasluk,Useless use of tax payer money,1,2020-12-12 00:34:35,“If” you were exposed the app wont tell you when or where. You have to run the exposure checks manually and every Monday the app will just let you know whether or not you were exposed and if you were exposed you wouldn’t know until cdc gets back to you.
27,28,Madmex1234,I can’t click continue on bluetooth screen,4,2020-08-24 23:53:10,The Continue button is greyed out and is over the toggle to enable bluetooth for the app. I have an iPhone SE.
28,29,Beast incarnant,Simple to install on my iPhone 10,5,2020-08-30 13:35:27,So far great. Simple to install and get set up.
29,30,MTguy23,Pure White Screen,1,2020-09-18 23:56:03,"I am running the new iOS 14.  You should have beta-tested with this.  I’m not sending a screenshot, because like others, my screen is plain white.  The status bar has the usual system stuff.  It just parks at that point.  Using an iPhone XR.  Why do I have to give one star?"
30,31,Andy U,Make sure you have text size small,1,2020-08-24 02:16:06,As you go through the setup screens it freezes on “continue” where it has slide button. You can’t complete the setup if you use large text setting. Reduce the text size and then it works.
31,32,08965427963,A great idea that needs adoption!,5,2020-08-24 18:49:11,"This seems like a great idea, but will need all of us to download to be effective. Please download!"
32,33,PDM LV,"Great App. Simple, safe, private and will help!",5,2020-08-23 14:47:59,This App checks all the boxes for a Contract Tracing solution. Broad adoption is the key so please download it and save lives!
33,34,RedRockRules,Can’t Get Past Second Screen - iPhone,1,2020-08-24 18:50:11,Unfortunately the app does not support iPhone use. Second screen continue button hides ability to slide the button at the bottom of screen to allow notifications.
34,35,RemiMomNevada,Problem with the app,1,2020-10-30 22:12:39,Not very useful. I tried to use the notify others part of the app but it will not let me put my Covid ID number in because my number is 7 digits and it wants 8. You need to get it together if it is going to be useful.
35,36,lvames,Doesn’t even open,1,2020-11-18 06:49:16,After downloading and trying to open the app it only showed a blank white screen. I tried a couple of times and still nothing happens.
36,37,Ernest NEW Name,Page 3 problem,1,2020-08-24 22:06:53,I’m not sure what is going on with this app. I can get to page 3 but cannot continue from there. The “continue” button is yellow for the previous pages but then is transparent. Is this by design??
37,38,Popemza,USELESS,1,2020-08-25 07:10:06,"I try it after been adviced on tv news saying about the App is only in english, WRONG!, is also in spanish but let you advance some pages until turn impossible to continue concluding in “time lost” with trash-app."
38,39,a name that isnt taken yet,Used to work,1,2020-11-25 23:04:46,"Since it updated to the newer version, it says “Exposure Notification is Off” although in my settings it states it is on so it does nothing for me.  I’ve deleted and re-downloaded the app... no good"
39,40,Vivayo72!,Great.,5,2020-08-25 00:18:57,"Super easy, clear and smart. Download it and forget it."
40,41,olhogrider,Bad Notice,2,2020-12-04 19:12:26,I get the message that notifications are turned off. This in spite of every possible way of notifying me are turned on. Deleting this nonsense.
41,42,fit73,Doesn’t load well,2,2020-08-25 02:22:58,I tried to download but there is overlay with CONTINUE and the agree button so neither works on my iphoneX.  Please fix so I can use.
42,43,adams1736,Can’t move forward,1,2020-08-25 17:54:52,App doesn’t allow you to move the button to enable functionality. Can’t continue and use without this being enabled.
43,44,E Rov,Unable to use,1,2020-11-24 05:29:05,"The app shows that I am unable to receive notifications, despite turning them on multiple times. So basically, the app is useless to me."
44,45,vasqeasy,Doesn’t work,1,2020-09-12 19:54:55,"I heard about the app. Downloaded it. When I open the app my screen just turns white. No text or any information of any kind. 
I have the latest iOS downloaded."
45,46,cwalter42870,"Great idea, but...",2,2020-11-25 09:11:55,"Sadly it has stopped working for me. Says I need to enable notifications, but they are. No idea what else to do. Tried deleting and reinstalling to no avail."
46,47,medina607,Can’t get past the 3rd screen.,1,2020-08-25 17:18:23,"I can’t use the app because I literally can’t get past the third screen. The “continue” button doesn’t work, and neither does the slider."
47,48,ILXwrds,App won’t let me connect to Bluetooth,1,2020-08-25 00:38:52,I just downloaded the app and got to the page with the slider to allow Bluetooth connectivity and the “continue” part is blocking the slider. Please update this app.
48,49,china cv 19,Can’t continue,1,2020-08-26 18:44:25,I to can not continue pass the third download screen I can be the only one.  can’t  believe they release this app with such a problem.
49,50,laurav1990,Can’t even install it,1,2020-08-25 03:59:26,Weird bug can’t get past install screen. Continue button is on a switch and can’t go past to finish install
50,51,lofon8,Useless,1,2020-11-17 00:18:35,"Downloaded app when it came out. Spouse become covid positive a week ago and reported it on the app. The app has still not notified me that I came into contact with her. Yes, we live together."
51,52,SchoolNurseLovelock,Can initiate it.,1,2020-08-25 14:14:28,Can’t make it work because the slider to accept location service has the continue button over the top so neither can be accessed!  This is IOS.
52,53,CricketNV,Unusable,1,2020-08-25 03:45:54,I’m unable to get past the “enable notification” page.  The “continue” bar is not lit up and the slider button is hidden behind the continue bar.  iPhone 7s.
53,54,Lance180,Unable to Setup,1,2020-08-25 18:04:21,The app downloaded fine but can’t complete setup due to toggle button on second screen covered by “continue” button. iPhone 8+
54,55,axle&max,Deleted,1,2021-01-05 16:30:00,This app. Is crap. You can not register a covid case on it. No wonder I hadn’t received a single alert since I got this app. Months ago. Please do not rely on this app. for your protection.
55,56,Youhaveago,Needs work,1,2020-08-26 14:42:58,Can’t click on the Continue button when installed on an iPhone. Great concept though
56,57,Hazy Killdeer,Can’t turn the app on because the continue button is blocking the turn on button,1,2020-08-23 22:39:35,Thanks Nevada. Can you fix this please?
57,58,1orNone,Useless,1,2020-12-06 22:48:05,Great idea! But unfortunately it’s useless. I’ve been at work and have had 7 or 8 coworkers out wit COVID. My app informs me I’ve had 0 exposures. I know that to be untrue.
58,59,Benji Jet,Help NV,5,2020-08-24 21:58:18,This app is going to help NV become healthy again
59,60,Voing blue,Doesn’t work,1,2020-08-26 07:00:29,This app would be a great app to use but can’t finish setting it up.
60,61,dmc5467$-2,Won’t turn on,2,2020-08-28 14:58:47,This app won’t turn on
61,62,rwl963,Does not work,1,2020-08-26 17:09:29,App does not function properly
62,63,Mase is a Tyrant,Garbage,1,2020-09-08 04:20:28,Garbage app.  Wouldn’t expect any less from the government and I am sure it cost plenty to develop.
63,64,TheOnlyLevelSix,The Best,1,2020-09-09 13:07:46,If you want an app that only provides a white screen... This is the app for you.
64,65,SolanaBeach,Not ready for prime time.,1,2020-08-26 00:32:25,Downloaded to iPhone max and all I see is a white screen.
65,66,Meg Dalagan,It just stopped working,1,2021-01-02 14:48:52,Seems outdated. I’m deleting this app.
66,67,RedHeads not WarHeads,app keeps going in a loop.,1,2020-11-03 03:23:31,app keeps going in a loop when i try to turn notifications on .    i have tried over n over .  there is no support.   it keeps taking me in circles .
67,68,Bt1973,Awesome app.....Not!,1,2020-09-25 22:33:45,"Doesn’t work. I get nothing but a blank, white screen"
68,69,whuhon truble,No good,1,2020-08-29 20:43:15,Can’t get pass third screen
69,70,amwiner,Can’t Enable,1,2020-08-26 17:11:41,Byron is behind another and can’t activate the app. 👎🏻
70,71,nevadanlasvegas,Does not open enable notifications,1,2020-08-26 02:01:44,Does not open “enable notifications”
71,72,WhiteTigreNV,How do you obtain 7 digit code,1,2021-01-09 04:03:14,When you test positive it asks for a seven digit code. How do you obtain this code if you do test positive and it was through drive up or home kit tests? Where do you get the code if your doctor/ health official does not have it? A lot of people are deleting this app because of the code on Apple and google. Can the developer please help.
72,73,sjdhfucijxnsnakaosifjfbbcnc,Can’t log positive test result,1,2021-01-06 08:45:27,"I tested positive and I want to be able to keep others aware and safe. That’s why I got the app, and I was expecting it to be easy, but then it asks for a verification code from my doctor? I didn’t see a doctor. This was a drive up test, and I never got a verification number. I get that it needs to be real that someone is positive, but there has to be an easier way. Why make it hard for us to help each other stay safe? That’s what the app is for, so why make it so a majority of people can’t even log if they’re positive?"
73,74,Big Salsa,What Code?,1,2020-12-19 10:01:08,"I tested positive; however, trace app is requesting a 7 digit code, and I wasn’t provided one. Useless"
74,75,Adodd1392,Reporting isn’t working,1,2020-12-10 02:14:33,"My positive test results came with a 6 digit verification code, the app wants a 7 digit...so much for being responsible"
75,76,Nate10000000,Completely useless,1,2020-12-06 01:29:12,"I received my positive result today and tried to notify through the app, but it requires a verification code. I don’t have one and it doesn’t tell you how to get one, so I’m not able to notify anyone..lol"
76,77,NilObject,Providers don’t all have codes,1,2020-11-29 14:52:42,"I received a positive test result and the provider couldn’t find any code that would work in the app. This happened for a friend I also suggested them trying to use the app. 

How is contact tracing supposed to work if not all providers know about the app or how to get codes to use in the app?"
77,78,Pa$:63dhi,Dysfunctional,1,2020-11-04 22:03:54,"This Ap doesn’t work.  When my wife tested positive and tried to enter her test results, the Ap demanded an 8 digit “Verification Code” from her health care provider.  No such number exists.  Stupid Ap.  Not User friendly.  Not functional.  Waste of time."
78,79,DGiacomin,Does Not Trace Contacts,1,2020-10-03 17:31:02,"Had a coworker test positive with whom I’ve had contact. The codes required to enter to initiate notification for others doesn’t work. Walgreens who provided his code has no idea how to get it to work. Hopeless! Lol

Based on the timing of his likely exposure I am okay, but if positive cases can’t even log their positive result this app is futile."
79,80,kalsivaz,Worthless,1,2020-09-01 21:48:27,My wife tested positive for Covid. But nobody from UMC to the health department knows how to activate it on her phone. It takes an 8 digit code but they don’t know where it comes from.
80,81,Luvdabean,App locks up during introduction on iPhome 7,4,2020-08-28 17:11:30,"The app locks up on Enable Exposure Notifications screen when getting started on iPhone 7.

8/28/2020 update:  The issue appears to be fixed now and the app is working on my iPhone 7.  Thanks!"
81,82,Mel7171,Can’t put in positive test,1,2021-01-13 01:29:40,No one is going to get a notification if you require a test verification code. Our tests don’t come back with a number-just the results. We can’t report a positive test and notify others without a code we don’t have.
