,User ID,Username,Title,Stars,Date,Review
32,33,jan**#,Took a bad turn,1,2020-09-06 21:15:20,"Had it installed for several weeks with no problems. Suddenly, the last two days it drained my battery to zero (from 75%) over the course of 4 hours. Had to delete it today, because I can’t have my phone suddenly dying in the middle of a call, only to find out I have no juice left and leaving me recalling that last I looked it was @ 75%. Too bad; thought it would be a good tool to help out and stay informed."
33,34,danwagner01,Smart & powerful safety precaution,5,2020-08-07 14:58:11,"Five months after schools initially closed here in the U.S., my family remains diligent in the fight against COVID-19. We rarely leave home. When we do leave, we always wear masks and gloves. The CovidWise app is a smart & powerful addition to our strict safety precautions."
34,35,chambere324,Not a help at all,1,2020-12-19 03:22:26,I have been on the Virginia Tech campus from august to November and had multiple confirmed cases in my hall. Not a single notification. I downloaded this app with the hope of keeping myself and those around me safe but all I got was stupid “weekly reports” that consisted of nothing. This app doesn’t work when no one reports. I reported when I came into close contact with a possible case but overall this doesn’t work.
35,36,jjcp94532,Great Idea - One Bad Problem,4,2020-11-25 18:22:08,"Love the app and idea. Especially since I’m a GrubHub and DoorDash driver. But this app conflicts with both GrubHub and DoorDash. When Covidwise app is running the GrubHub and DoorDash new order alarms don’t work. So, Covidwise is unusable when I need it most. Please fix this. Also, how do I find the installed version number of Covidwise?"
36,37,Nobody's Monkey,Shareable link,5,2020-08-06 02:22:17,It would be great if there were a shareable link within the app that you could either post to social media or share via text to encourage others to download.
37,38,SpecelEd,Help your community,5,2020-08-09 20:05:48,This anonymous app will help others understand if they have been exposed to someone who has tested and allow them to not infect others.  Let’s all help one another for once
38,39,AndrewCy,Hope I never have to see this app again!,5,2020-08-05 20:53:17,Thanks for making this and taking advantage of this Apple/Google contact tracing tech. I hope I never have to use it. But I’m glad to know it’s there.
39,40,ForeverafterEmily,An “A” For Effort!,1,2020-09-02 00:41:28,"I live in Los Angeles.  I’ve been within Bluetooth range of a great many other people (3000 maybe?) since I downloaded the app three weeks ago.  Always masked up and socially distanced.  But definitely close enough for this app to do what it is intended to do.

Except it’s not doing anything.  Not a single notification... in Los Angeles... 3000 people!  So either no one is actually reporting being positive, or no one is actually using this app."
40,41,samdlovelaceiv,It Took Long Enough,5,2020-08-07 20:57:09,"Finally! Come on Virginia, we’re a blue state now, this app should have been out weeks ago. It will help future cases, but it could have done much more good had it been released sooner."
41,42,Jtw7a,Happy to see privacy is protected,5,2020-08-05 20:57:36,Glad it is Bluetooth and not GPS based.  As a healthcare worker I hope we can get enough momentum behind apps like this to make contact tracing easier and better!
42,43,tar-tar-binks,PLEASE DOWNLOAD!,5,2020-08-11 05:37:35,Apple and Google already have your location through maps and all the other data they collect. So please at least give you data for a good cause.
43,44,Geoffs Pookie,PookieGirl,5,2020-08-09 01:05:48,I just downloaded the app because I believe all Virginians need to do everything in their power to try to control and overcome this disease. Thank you Virginia for working to keep us all safe.
44,45,RestonDan,Proud of Virginia,5,2020-08-05 14:53:05,"I am so proud of Virginia for being the first state to release an app for contact tracing. As a computer scientist, I understand that the app is privacy sensitive and secure. This should be a useful tool in hammering the virus into the ground. Thank you Virginia for your leadership."
45,46,ForceofEngland,Worth It!,5,2020-08-05 23:42:40,"With nothing private or confidential being shared, this is an app that could save lives! Stay safe, stay healthy, make a difference in your community by downloading this app!"
46,47,M.A.Choreographer,Can you add a feature to share the app?,5,2020-10-17 04:29:10,"To help the usefulness of the app, can you add a feature for users to share the app to social media to get more people using it?"
47,48,Overwatch,"Great, but add contact counter metric",4,2020-08-08 13:09:17,"I think this app is great, but naturally it depends on hitting critical mass adoption to be effective. While that’s growing, can you add a counter in the app to show unique or per-day device interactions so we can see if we even crossed paths with another app user?"
48,49,Tech-savy Grandmother,Come on Fellow Virginians,5,2020-08-09 14:11:22,This was very easy to install. I hope it helps to keep infections down. Let’s all do our part and show that Virginia is a leader in one more area. Thank you.
49,50,petter9957678,push notification w/o any more information,1,2020-09-07 12:39:26,"For the past two weeks, I got a push notification that I was potentially exposed to one person and the next week I was potentially exposed to three people. Yet when I go into the app itself it provides no information and says that I have no past exposures. It makes absolutely no sense and I am this close to deleting it."
50,51,Inane Chuck,Proud to do my part,5,2020-08-05 23:13:24,Glad to see this easy to use tool in the fight against COVID. Noninvasive and protects individual privacy why helping protect the public. Does a job contact tracing alone just cannot accomplish.
51,52,iOSecure,Good - But hard to find. Destroys battery,4,2020-08-14 15:03:17,"Seriously 10-20% hit? Thought it used Bluetooth LE??? 

Please advertise this more aggressively. Most people are completely unaware that this app exists. Apple/Google should be promoting it as banner on App Store to help increase engagement."
52,53,idkwhatnick2put,Solid App and privacy-focused!,5,2020-08-06 13:37:18,I cannot day enough about this. It helps us do our part to stop COVID while maintaining users’ privacy. This is is a must-have app for everyone in Virginia!
53,54,NoZombz,Glad to see This app,5,2020-08-05 18:43:24,This is what it will take to get things back to as close to normal as we can. Glad to see Virginia leading the way and using this technology.  Thanks!
54,55,keybsnbits,Good job Virginia,5,2020-08-05 15:13:36,I’ve been following US/state usage of the Apple and Google Exposure Notification API. For a while I was worried that Virginia’s early enthusiasm would not turn into a usable app. Happy to say I was wrong. Stay safe everybody.
55,56,SecOps 4 Ever,Tracing while protecting privacy,5,2020-08-19 18:08:33,Wonderful addition to the arsenal.  I’m a computer security and privacy proponent and this fits the bill.  Hope we get the general population to join in.
56,57,Gleason family account,Now to get user adoption!,5,2020-08-05 21:28:02,"The app is easy to install, the concept is easy to understand.  Time will tell if people will use it to help fight COVID and if the app works as designed.  

I’m cautiously optimistic!"
57,58,DattMungan,Much Needed App,5,2020-08-06 05:37:33,A program that can and will save lives. Thank you Virginia for doing what is right even when it may be (unnecessarily) hard!
58,59,<tej>,"Simple, safe, private & effective",5,2020-08-08 19:35:59,"Doesn’t get any simpler or safer than this. Help stem the spread. Look at Japan and South Korea, they’re less than 1% infection rate and they’ve been using an app tracer for months."
59,60,Wa2761,Wonderful,5,2020-08-06 00:15:34,"Downloaded the app as soon as I saw it came out. I’m currently slightly sick, not sure if it’s COVID yet. I will get tested and if it comes back positive, I’ll definitely report it on this app."
60,61,mxmeekins,Keeps you and your data safe,5,2020-08-06 03:03:39,I’m glad to see there is zero signup procedures. Just enable Bluetooth and enable push notifications.
61,62,Scott👨‍💻,Battery drain bad,2,2020-08-21 04:58:07,"Tired for two weeks now and consistently 25-33% of my phone battery is now used up by COVID tracking. I really want to support the efforts but not at the expense of 1/3 of my battery life. Deleted until this is fixed. Also, why is this limited to Virginia? This should be open to the whole USA!"
62,63,CheezMonstersrock,Download to do your part!!!,5,2020-08-06 04:38:30,"Help keep VA safe & download this app to keep your community safe. The more people that download, the less we all have to worry!"
63,64,belle123567,It won’t update my exposures,2,2020-09-10 18:19:11,I keep receiving push notifications about exposures (usually only a few) but when I check the app it says I have none. It is really confusing! I’m high risk and would appreciate it if this app worked a bit better. I love the idea though!!
64,65,va worker one,Proud,5,2020-08-06 00:40:36,Proud of va response and this extra tool. It helps for parents like me who has family and children that have medical issues
65,66,Noxaura,Let’s go Virginia!,5,2020-08-05 21:55:07,I am so happy that we have this resource to FIGHT COVID and help keep each other and ourselves safe! Thank you for this great tool and hopefully everyone downloads it!
66,67,Teri Brown,Straightforward and to the point!,5,2020-08-05 18:29:41,Proud of Virginia for being the first state to make contact tracing easier. The app is straightforward and hopefully helps slow the spread.
67,68,Fireapple14,Can you get it on different states,4,2020-09-17 23:47:02,Hi can you please get it across states to help save more people’s lives from the virus 😷 we all need this to stay safe and happy and we are all in this together #Covid-19
68,69,toastymemes50,E Tucker,1,2020-10-30 14:02:34,"I’m continuing to get some sort of error message when I try to enable “exposure notifications” but given no option to fix this. I tried to go to the VDH, website to tell them about the problem, and I’m not able to load the page to complete the one question and submit/report this info ASAP"
69,70,thebirrrr,Great app!,5,2020-08-06 00:53:11,This is such an awesome way to help keep our community safe. I recommend this app for all my friends and family living in Virginia.
70,71,JustUs710,Apple Watch Compatiblity,5,2020-08-27 22:38:03,"I am unable to get it on my watch, working in a hospital it’s not feasible for me to walk around with the phone."
71,72,heyijustwanna,Works great,5,2020-08-06 15:57:20,I wish it showed live how many pings it has received from other phones.
72,73,madison12069,Thank you,5,2020-08-06 00:24:41,Thank you for the private way to keep my family safe and aware!
73,74,sh33va,Add testing sites??,4,2020-08-05 23:22:57,Very cool!! I appreciate living in a state that is taking our health seriously. Only note for the developer team... wish the app had a feature to locate free testing near you. Otherwise AWESOME.
74,75,Turbo Turducken,No feedback,4,2020-08-18 16:18:44,"Provides no feedback about the number of other users it’s detected, so there’s no real for the individual to know if it’s working"
75,76,Hackeynut,Glad to do my part,5,2020-08-06 13:15:07,Glad to see VA adopting this model that has been so effective in other countries.
76,77,jake.griffin,Impressed,5,2020-08-09 19:38:24,Wow! Great job Virginia creating a contact-tracing app without asking for location or personal identifiers. Gives me a lot of faith in my state.
77,78,Thea In VA,No longer updating,2,2020-08-11 01:10:02,Downloaded and was working great. Now it hasn’t checked or created a log since 1:11 am on 8/7.  There’s no way to troubleshoot or get help. Please fix so it will work again. This is a much needed tool for everyone to help stay safe.
78,79,FellowVirginian!,Enable button doesn’t work?,2,2020-08-05 22:56:33,"Hello! I am a fellow Virginian who cares about the health and safety of my community, so I was a little disappointed when I went on the app and I couldn’t press the enable button to “sensor” for COVID-19 bacteria. I know you are just releasing this, so take your time fixing any bugs. Thanks!"
79,80,gunman8870,Boomers,5,2020-10-20 00:58:20,Don’t listen to all the boomers that don’t know how to set up an app that takes less then a minute lol.
80,81,Orb Sportsball,"Simple, clear set up",5,2020-08-05 21:00:07,"It was quick to set up, and the methodology was made very clear. Good job, Virginia"
81,82,Joe_149,Supports only iOS 13??????,1,2020-08-07 14:00:24,"This app has no features that would prevent it from supporting earlier versions of iOS.  This prevents its use on, for example, iPhone 6, a common phone. 

For an app whose value lies in widespread adoption, this is unacceptable!!

Please tell the developer to change the OS support setting in XCode, rebuild and release this app for earlier versions."
82,83,Sumedh03,Works perfectly.,5,2020-08-16 02:52:04,I hope many VA residents download this app. It protects privacy and works perfectly.
83,84,Thump3rRocks,Fantastic.,5,2020-08-05 19:55:05,Now if we can just get everyone to install and use this.
84,85,DIAMOND 922,App not working,5,2020-10-26 23:22:07,Hi my COVIDWISE app is not working! Is their anyway I can fix it and I can’t see my exposure checks at all please fix it
85,86,cupochicken,Very useful app that everyone in Virginia needs to download,5,2020-09-27 03:41:43,"If everyone got this app, we can finally get rid of COVID."
86,87,GnateTheGreat,Easy to use,5,2020-08-06 15:49:44,Easy to use and a great step forward for the state. Everyone please get this app!
87,88,cameraphone91,thank you,5,2020-08-20 21:08:01,"Our species is dying. Together, we can beat this. Wear your masks. Stay six feet apart. Stop taking sides. Politics, skin color, gender? Bless u all"
88,89,Harize,Download. No Need To Fear About Privacy.,5,2020-08-06 14:57:41,"The app itself is nice, clean, and intuitive. From somebody who knows tech, this is a very secure app."
89,90,jgray94,Error when enabling Exposure Notifications,1,2020-08-08 13:39:03,What’s the point of the app if the setup process can not be completed? Getting an error: “The operation couldn’t be completed. (ENErrorDomain error 14.)” Also no my phone isn’t running iOS 14 beta. It’s running iOS 13.6 with Bluetooth and Notifications enabled.
90,91,APriday,Very convenient!,5,2020-08-05 22:34:16,Super easy way to track exposure and transmission!  I hope all states adopt this app!
91,92,Dcpaskie,Great app but would add vaccine,4,2020-12-18 17:41:11,It’s a great app. I would say that it would be extra useful if you add a tracking for self-reporting vaccine being administered.
92,93,LightBox22,Won’t uninstall,1,2020-09-30 11:35:56,I’m uncertain but I believe this app may be draining my battery. Since ios14 the health app is the using 36% of my battery health while using almost no on screen time. I turned off the covid tracking and am unable to “Remove” the app by long pressing on the app icon.
93,94,casawi86,No GPS data is colleceted,5,2020-08-06 05:04:25,I hope more people will use it to stop the spread of the virus.
94,95,Anemone34,Error-Doesn’t work,1,2020-08-17 15:12:35,"I’m getting an error at the screen to enable exposure notifications. It says operation couldn’t be completed. I’m using iOS 13.6.

I went through steps developer outlined in other reviews. Still doesn’t work. Pretty frustrating."
95,96,1 Star all you deserve,This app is missing the most important reason to exist,1,2020-09-28 22:12:50,I personally know over 25 positive cases in Roanoke City right now. This app unfortunately has not detected or reported them. I don’t work close to the them or in they’re department and had not been told anything by those in HR.
96,97,unknown??????unknown,Thanks,5,2020-09-10 17:37:50,Thanks for spending the time and effort to paylessly make this and keep us safe :)
97,98,iNomis,Needs better battery management,2,2020-08-11 12:50:14,This app is great except for me it uses too much of the battery. Not sure if there is way to fix but want developers to know it’s an issue.
98,99,chrisvonsimson,Really clear and easy,5,2020-08-05 19:48:41,"Super easy way to help yourself and others, for free."
99,100,Joannski3,Doesn’t work,1,2020-12-31 21:12:17,"Got my text to say I tested positive for covid from my swab on 12/27. I looked at the lab results and had a 6 digit number that ended in a -6 (I did not not could include the dash).

Have no idea how I’m supposed to notify others exposed to me if I can’t even get a pin"
100,101,Mazeppa,The commonwealth leads the way!,5,2020-08-06 02:30:27,Very proud of Virginia for being the first state to launch a coronavirus tracking app!
101,102,Tom from Wmsbg,R Thompson,5,2020-08-05 18:57:24,Proud of our state leadership and collaboration in a time when it is so vitality needed.  Another excellent initiative in this battle!
102,103,Steve Davidson,So glad VA offers this,5,2020-10-26 03:56:17,Everyone should have this app!
103,104,potentialdem503,Great app,5,2020-08-05 23:02:44,"This app is a great way to keep Virginians safer, definitely would recommend it!"
104,105,hehsbebdvcgshbdbs,Good job!,5,2020-08-26 16:28:37,I’m so happy that we’re taking more steps to try and fight COVID-19! Thank you for this app. 👍🏼
105,106,RaghuPole,Not able to use,1,2020-08-11 12:49:25,"Getting error while enabling notifications and there is no info on how to troubleshoot. 

Update: thanks for the developer to send me instructions but the link provided is not accessible. I’m getting access denied."
106,107,Dwdwdw1985,Use this!,5,2020-08-06 15:47:49,The security and privacy promises are legitimate. Use this app to help slow the spread of the virus.
107,108,Bruingolf04,Happy to see it,5,2020-08-05 14:23:40,Glad VA is ahead of the game utilizing available tech to bring awareness to the risks.
108,109,Chloe8950,Easy & Private,5,2020-08-06 02:05:01,Looks well done.
109,110,Slurm_Loco,Tested positive and wasn’t able to use the app,1,2020-12-19 00:28:09,I tested positive and I tried to use COVIDWISE to alert others. Unfortunately I was never able to as I never received the pin needed to send the message out. What’s the point of the app if I can’t get a pin?
110,111,jessappleg8,Thankful,5,2020-08-05 19:55:28,I’m thankful for an app like this and for a state with a governor who’s educated and does what’s best for our state. Great idea.
111,112,chuckadisc,Happy to Help!,5,2020-08-05 23:31:27,Very excited this is finally ready!
112,113,Rory A,Doesn’t work,1,2020-12-13 01:56:01,Tried to report a positive case “me” I needed a PIN number and didn’t give me away to get one. Have no interest in having apps that don’t work on my phone.  Also failing to send status reports.
113,114,Hungercraft,Not From VA,5,2020-08-05 15:19:54,Nothing about this technology gates this to only users in VA. I'm in WA and downloaded this. Spread this app!
114,115,Miyhishia,confused??,1,2020-08-22 23:43:15,I received a push notification that I came in contact however when i open the app it says no exposure. I can no longer find these notifications was I exposed or no????
115,116,Suryonhan,Awesome app,5,2020-08-06 19:29:26,Super simple and love the interface. Thank you!!!
116,117,EdgiestSafe,ultimate battery sucker,1,2020-12-26 01:48:31,I reinstalled the app because I needed something to drain my battery quickly so that I could test how quickly the phone would charge back up.
117,118,Rw tarot,Covid logs not working,1,2020-08-10 19:09:11,I love the concept but my log exposures have not been working since aug 7 and i have friends that say theyre having the same issue with this pls fix it asap so we can use this great idea to help beat covid 🙏🏻🙏🏻🙏🏻
118,119,*****yea,I can't turn on notifications,1,2020-08-08 15:30:49,"I get an error that says ENErrorDomain error 14. Will update review when fixed but the app is useless for me now.

Update: I'm on iOS 13.5 and still seeing this. I'm not on the iOS 14 beta."
119,120,parents js,100% Recommend,5,2020-08-05 18:54:47,This app helps all of us Virginians be safer!
120,121,HollyDay,Good for VA,5,2020-08-05 22:36:40,Northam has done things correctly throughout this pandemic.
121,122,Douglas F. Williams,Heavy battery drain,3,2020-08-08 17:13:40,Using about 27% of battery for the past 24 hours.
122,123,mamabear20141,App is a joke,1,2020-11-30 18:44:22,"My husband tested positive and he was never given a way to let the app know. Never once did the app notify me of being around anyone, especially my husband."
123,124,HamletsGhost8,🤗,5,2020-08-05 18:32:44,"Again, Northam leads in getting ahead of Covid. Great news."
124,125,Serenitypinkmccoy,AMAZING,5,2020-08-21 16:08:43,Let’s get other states to use this!
125,126,SDRice,Doesn’t install,1,2020-12-07 21:22:35,Just gets stuck in a constant loop of asking me to turn on exposure notifications. Goes back and forth between setting and COVIDWISE. It never turns on.
126,127,interlard,Annoying Bluetooth alert every day!,1,2020-11-08 15:56:43,Every day I turn off airplane mode this stupid app pops up an alert to tell me out only works when Bluetooth is enabled. Argh!!
127,128,deckhopper,No Dark Mode!,3,2020-08-06 09:37:52,Dark mode missing. Please add to feature request. Otherwise a good app.
128,129,Rlcbm,Drains too much battery on iPhone 7,3,2020-09-15 18:47:39,It used 70 percent of my battery
129,130,hshshhshs20,This is great!,5,2020-08-05 23:10:23,This is a great app! We need this to help slow the spread!!
130,131,Jackhowa,"Awaiting other states, including Illinois",5,2020-08-05 18:24:50,Great job Virginia
